gene_name,Ctrl,iNOA_B,iNOA_S,OA,AZFc_Del,KS
TESK1,0.004874066,0.01176264,0.013571013,0.143616875,0.120671809,0.186090565
TESK2,0.024381065,0.007276792,0.007296712,0.011905172,0.011383894,0.02410159
TESMIN,0.01408018,0.006807774,0,0.059732979,0.017243817,0.08352398
TESPA1,0,0,0.003118772,0,0.002576726,0
TET1,0.048933001,0.048762592,0.092729753,0.006962254,0.052745483,0.009015849
TET2,0.098317912,0.118356066,0.188442362,0.075889928,0.126777262,0.039517162
TET3,0.009178279,0.017907325,0.016982631,0.005358084,0.020393617,0.019317194
TEX10,0.365862199,0.539280075,0.514864143,0.291742424,0.342815967,0.233570199
TEX101,0.095775222,0.004398354,0,0.114304146,0.092607165,0.177432218
TEX11,0.017486279,0.003309538,0,0.013484079,0.006602641,0.015931061
TEX12,0.018710029,0,0.011890832,0.049343956,0.042796813,0.037210339
TEX13A,0,0,0,0.003869886,0.001971611,0.009863887
TEX13C,0,0,0,0,0.001873616,0.004513558
TEX13D,0.004311185,0.01002745,0,0,0.002898539,0.003359693
TEX14,0.029845703,0.007383536,0.011500616,0.02194887,0.013902854,0.026476135
TEX15,0.059301197,0.125635221,0.007936443,0.045969843,0.046851857,0.111286794
TEX19,0.007365111,0.003694922,0,0.004927593,0.005629255,0.012977453
TEX2,0.256854899,0.183128746,0.221964461,0.274677682,0.229951819,0.226783095
TEX21P,0.008830364,0.015181091,0.008583866,0.02393119,0.008265987,0.031905821
TEX22,0.009762211,0,0.002031274,0.013703526,0.009745313,0.051190338
TEX26,0.105934557,0.015148695,0.017944393,0.11906517,0.051291785,0.128335456
TEX26-AS1,0.011093563,0.003729245,0.013269319,0.043382778,0.018508176,0.027058997
TEX261,0.110692886,0.050601451,0.124609351,0.191567507,0.235665851,0.187299409
TEX264,0.973048179,0.364729008,0.828698866,0.973679899,0.72412259,1.347580455
TEX28,0,0,0,0,0.000113679,0.005500713
TEX29,0.032708952,0,0.000417234,0.073609379,0.018485448,0.07034275
TEX30,0.351262268,0.299534451,0.220759489,0.66619099,0.343105194,0.589199937
TEX33,0.038055254,0,0,0.09268765,0.017098956,0.168521785
TEX35,0.101061408,0,0.000100551,0.178761021,0.045227004,0.205543541
TEX36,0.012403398,0,0,0.078460811,0.012290816,0.044124181
TEX36-AS1,0.037512704,0,0,0.096751593,0.012340514,0.078435297
TEX37,0.090052243,0,0,0.116314988,0.015456809,0.085908813
TEX38,0.145073512,0,0.002388773,0.324051616,0.057840581,0.349537029
TEX41,0.003845953,0,0.001530497,0.021333359,0.008588773,0.006359594
TEX43,0.021686893,0,0,0.0689575,0.011985517,0.062092
TEX44,0.040882686,0,0,0.094523772,0.011087928,0.130085872
TEX45,0.014492679,0,0,0.015671022,0.002547236,0.009704478
TEX46,0.079473323,0,0,0.116152235,0.019204516,0.098490164
TEX47,0.019816034,0,0,0.07883165,0.022761667,0.054073437
TEX48,0.049601467,0,0,0.065344973,0.006360615,0.071652743
TEX49,0.012626045,0,0,0.049511877,0.007513076,0.036048343
TEX50,0.034786107,0,0,0.031873847,0.010588212,0.034136794
TEX51,0.057548531,0,0,0.133892977,0.022292563,0.095135419
TEX52,0.007932041,0,0,0.011293591,0.002066176,0.006800584
TEX53,0.051734606,0,0,0.069672864,0.014113885,0.043088834
TEX54,0.00296607,0,0.002281041,0.006364259,0.000780099,0.002699243
TEX9,0.060068834,0.088353834,0.062987014,0.070562551,0.079776761,0.069612769
TF,0.621825461,0.608495293,0.335542141,1.880138378,0.767299192,1.329387802
TFAM,0.735011539,0.892565361,1.113807245,0.737750352,0.882628312,0.826087561
TFAP2A,0.015761836,0.003030725,0.011445855,0.006390534,0.010566921,0.011315557
TFAP2B,0,0,0,0.004321662,0.000570651,0.002780544
TFAP2C,0.010614583,0,0.002077011,0,0.00199957,0.013785663
TFAP2E,0.002844536,0,0.002216437,0.003508044,0.000679894,0
TFAP4,0.018956875,0.022368044,0.015676366,0.004516709,0.011807386,0.011436887
TFB1M,0.180185788,0.185494669,0.218800591,0.275031955,0.237333856,0.178696772
TFB2M,0.330330673,0.352824656,0.449194131,0.495689643,0.687520079,0.419753777
TFCP2,0.122780461,0.132754678,0.131201904,0.092807413,0.154721871,0.121723149
TFCP2L1,0,0,0.000482941,0.002148232,0.001457942,0.002314265
TFDP1,0.148706102,0.192906744,0.299501134,0.193398955,0.241379139,0.173596214
TFDP2,1.613012197,1.998330056,2.549856695,1.401889321,1.944719379,1.391808656
TFDP3,0.013219719,0.003377738,0,0.002152181,0.001850787,0.009401318
TFE3,0.142793303,0.13545267,0.216095889,0.153944233,0.318664425,0.192073593
TFEB,0.004920627,0,0.002629234,0.004144921,0.002882215,0.007008161
TFEC,0.001503544,0,0.007805257,0.006413838,0.007808269,0.005962413
TFF3,0.09385926,0.406149155,0.545787313,0.2063887,0.257234768,0.460674813
TFG,1.184697637,0.989699791,1.524889833,1.023789938,1.437954757,1.094017785
TFIP11,0.061408776,0.059944218,0.090596891,0.1579315,0.192968113,0.179291213
TFP1,0,0,0.000813413,0,0.002372707,0.002935394
TFPI,0.00661664,0.00462683,0.024881622,0.01078795,0.045603132,0.01732036
TFPI2,0.031311789,0.004120921,0.008989799,0.003654791,0.003152262,0.00357429
TFPT,0.024335254,0.024744508,0.03068133,0.041913902,0.054176696,0.073085469
TFR2,0,0,0.000956073,0,0.004297104,0.006245933
TFRC,0.275265912,0.781899906,0.827162408,0.760813996,0.917804624,0.435146963
TG,0,0,0.000181812,0,0.001806771,0.003668486
