Gene id,CTRL,AZFC,iNOA-S,iNOA-B,OA,KS
AL035458.1,0.006433962,0.013410015,0.021423552,0.004164704,0.007938637,0.00943821
TXNDC9,0.406632144,0.445648094,0.471641534,0.350078,0.45655543,0.415909928
AL136040.1,0.041393342,0.037957944,0.049343189,0.036693141,0.030559579,0.030306863
ERICD,0.011603869,0.019004948,0.019286047,0,0.020442942,0.022023106
ZNF777,0.028943299,0.038477472,0.041815134,0.027245459,0.036408888,0.054156329
PPIP5K1,0.102531555,0.174839171,0.109503623,0.048324478,0.141883108,0.136981751
AC110774.1,0.016304313,0.046513753,0.032653975,0.020850454,0.028796382,0.01312911
AC008771.1,0.046187279,0.03899824,0.071540657,0.051872004,0.080470204,0.090788
FEM1A,0.010688779,0.160601396,0.021866986,0.026266962,0.147601406,0.114484498
CHTOP,0.457151777,0.616026537,0.500387705,0.355254368,0.480282497,0.543006185
RPA1,0.223565987,0.334737012,0.219189706,0.12389876,0.263842489,0.250546252
PRELID3A,0.022610716,0.021491031,0.023075368,0.057865293,0.005585028,0.01371033
GPCPD1,0.52121068,0.55597317,0.546287723,0.454145029,0.329412922,0.39537575
MLF2,1.078426217,1.301910878,1.217778414,0.741306317,1.197357993,1.490423363
APOL2,0.078781628,0.111725601,0.090224788,0.136609856,0.066350633,0.05807898
TALDO1,0.658836988,0.528689114,0.73650356,0.300674377,0.547137495,0.769056637
LINC00621,0.010162906,0.013834623,0.024370606,0.05423746,0.014444341,0.004445165
ZNF688,0.053848701,0.048655475,0.074667371,0.092814521,0.061344371,0.104368002
SEC61A1,0.719827411,0.712213148,0.739019993,0.671131687,0.690922496,0.906831838
TSC22D2,0.330946226,0.41887688,0.351355056,0.380781856,0.321068386,0.295723217
DEDD2,0.082923986,0.129797521,0.115387438,0.07738979,0.084903283,0.156399627
TAGLN,0.012982801,0.238912115,0.02074982,0.005615391,0.155488352,0.439152808
CIRBP,1.738125608,1.701056769,1.824883907,1.12703926,1.54871035,1.9318094
NKRF,0.126767464,0.156139342,0.119595525,0.142748335,0.077823794,0.109507347
HYAL3,0.008894708,0.01945378,0.021837487,0.006217306,0.025441305,0.044400938
TRAF4,0.055606783,0.375780378,0.069485867,0.019519923,0.247197213,0.293917546
SUOX,0.049495558,0.086230928,0.06305404,0.072828385,0.080101976,0.027948248
B4GALT4,0.156877062,0.240619036,0.166533385,0.30300121,0.180448556,0.232277789
ZBTB8OS,0.696254046,0.921438407,0.838496751,0.733829043,0.838831351,0.789281107
NIPAL2,0.17971342,0.205634654,0.170845452,0.224253198,0.140220762,0.180778558
SMYD5,0.174324933,0.210767906,0.200536417,0.185627693,0.169677673,0.201859589
CYP51A1-AS1,0.031063895,0.022279119,0.050313851,0.054879064,0.018972071,0.026747523
CITED1,3.622290078,3.569540468,3.861338362,3.342760247,3.664469382,3.960666015
ANKHD1,0.037963057,0.064411964,0.045548278,0.040543105,0.028129757,0.042494487
CCDC27,0.024905357,0.017208765,0.033861087,0.019495723,0.055456416,0.039616809
JMJD4,0.06225053,0.135696602,0.089400681,0.030194579,0.098761443,0.249115899
RUVBL1,0.211191971,0.242140645,0.205178559,0.132152416,0.198738012,0.179406874
NPM1P39,0.128851641,0.041188577,0.161136532,0.168852548,0.042105439,0.008483742
GTPBP4,0.663091175,0.786289079,0.77823523,0.678849934,0.692707968,0.614209227
ZNF75D,0.06987244,0.090100842,0.074981406,0.0906804,0.112764168,0.15893793
WDR48,0.624601092,0.643811944,0.668526874,0.486880084,0.513849714,0.425007854
LINC01852,0.026161635,0.030921207,0.036750217,0.01951997,0.010186878,0.018346034
ZNF730,0.016653968,0.032474811,0.031370308,0.013703867,0.041912742,0.021353057
NPEPL1,0.092858012,0.10142308,0.108857747,0.071099516,0.07990858,0.184982792
GLI4,0.038616669,0.068939976,0.048814043,0.022597316,0.05782131,0.130610986
TPM2,0.102715206,0.075917384,0.096194454,0.114218152,0.01653402,0.098134031
GON7,0.18543283,0.287951533,0.250230996,0.189469037,0.269533479,0.301604376
USP10,1.062305438,1.046900634,1.147488982,1.030971052,0.879931959,0.753626877
ETFB,0.758182125,0.835154888,0.814570678,0.580250439,0.647010625,1.163958848
KIF21A,1.556009056,1.68322859,1.659787406,1.738251075,1.402483495,1.319656256
AL078459.1,0.017808078,0.016246613,0.028029437,0.005580109,0.031041122,0.020245603
BAP1,0.238893664,0.325264992,0.240980342,0.173484696,0.295936407,0.431481326
CORO1B,0.120068143,0.108043314,0.128864486,0.075114668,0.111600041,0.215844413
RNU6-1016P,0.013992012,0.012250428,0.012860258,0.006615612,0.008254581,0.002901288
C19orf66,0.041334933,0.065495426,0.049580827,0.008898978,0.011077345,0.068940837
NRDC,1.067325372,1.011246872,1.134296258,0.955315193,0.968537093,1.061074363
OGG1,0.04893284,0.058863985,0.056983696,0.043235934,0.050785449,0.045555705
AL022718.1,0.038448847,0.042653035,0.064157369,0.020366348,0.029161583,0.041656516
CHDH,0.273162204,0.295920829,0.282425444,0.261294116,0.261182901,0.310968048
MUM1L1,1.962931873,1.959048634,2.066042116,1.735372457,1.724829067,1.284858423
TTBK2,0.137352368,0.177412707,0.163413129,0.160827059,0.17781067,0.150347872
COG8,0.007437789,0.084208237,0.015738314,0,0.066120394,0.079574561
AC093724.1,0.010413096,0,0.020849199,0.011677209,0,0
TNS1,0.091877993,0.160796274,0.109500911,0.06339086,0.023528882,0.085501225
NMB,0.039277552,0.047105395,0.06174434,0.049089259,0.010335258,0.099834453
MSH6,0.791176726,0.915789006,0.837899424,0.854102796,0.80765239,0.729584597
CAMTA1-DT,0.024152687,0.016911338,0.031928117,0.007255814,0.011896222,0.050794837
U91328.1,0.008010792,0.017985509,0.017105823,0,0.016274904,0.012796442
ZBED3-AS1,0.031907415,0.039707813,0.048865849,0.09204041,0.041044892,0.038667216
TIMMDC1,0.877869231,1.052338847,1.027172654,0.790749695,0.928735902,1.144201305
CPB2,0.008750595,0.022818762,0.020408775,0.03045722,0.026882733,0.01459492
PBXIP1,0.301799771,0.429096772,0.302726533,0.230532708,0.269151784,0.355511177
POMGNT2,0.11617476,0.184186161,0.152869776,0.07456875,0.175541875,0.170665607
LRRC17,0.019661135,0.030950377,0.022470464,0.011690691,0.021514935,0.023058793
ZNF608,0.237997503,0.247429663,0.273186288,0.2705642,0.162073045,0.12379348
AAK1,0.233980628,0.187137603,0.223372071,0.325293285,0.038980273,0.09177073
AEBP1,0.037682507,0.03073964,0.026688916,0.04560876,0,0.017696982
AP001024.1,0.005700367,0.021423719,0.013410666,0.015415335,0.014800419,0.013335586
FAM198B-AS1,0.019703105,0.06173034,0.022058219,0.011298877,0.02570432,0.0271237
DENND3,0.026587707,0.014916487,0.036880757,0.030932954,0.008296791,0
PROX1-AS1,0.014381566,0.000573642,0.021978624,0.026678397,0.001724213,0
FAS,0.163254357,0.135734639,0.174737267,0.222134579,0.032186493,0.060633412
NUDT16,0.369356365,0.489871073,0.453025141,0.591057849,0.557588256,0.794383903
ZNF169,0.007686905,0.0080032,0.011757202,0,0.005843674,0.006484838
PRSS27,0.009557547,0.010455676,0.012982767,0.011343701,0.014432323,0.018867642
GPR75,0.003216592,0.002847213,0.007841243,0.004823149,0,0.007641097
AC010864.1,0.009345413,0.008601195,0.01307625,0.02057005,0.005743269,0.012384138
ZC3H12B,0.009447097,0.006141912,0.015543381,0,0.001327834,0.002990542
HSPA7,0.002254319,0.001211442,0.006979538,0,0,0
ANTXRL,0.046992684,0.040533953,0.047010766,0.027507447,0.066164413,0.060863563
AL121983.1,0.011158493,0.006063143,0.018293825,0,0.01229999,0.00332692
AC125232.1,0.002726433,0.002852418,0.008280451,0,0,0
EIF3EP1,0.002784125,0.010082542,0.010077009,0.013527353,0.001906489,0
POLA2,0.04812461,0.066109095,0.06853959,0.079108885,0.071651367,0.091047196
MS4A7,0.003222789,0.065451752,0.012824601,0,0,0
AL137784.1,0.002557894,0.010365275,0.008901777,0,0,0.012007427
NEDD1,0.149999697,0.167116993,0.174255845,0.175318381,0.124414794,0.164007723
FREM1,0.006303152,0.009051509,0.013091056,0.004535758,0.012358183,0.020141502
CALCR,0.002624686,0.009836929,0.011060243,0.00598186,0.007638127,0.005585246
AL163540.1,0.004537995,0.007397507,0.013350752,0.030084152,0,0.008438189
GPRIN3,0.003109815,0.011811449,0.011673621,0,0,0
PLCB2,0.002331519,0.011471535,0.009897764,0,0.006186393,0.014374178
LDB3,0.002425947,0.003337763,0.012017759,0.016266332,0.006602606,0.009496314
AL357140.2,0.009762913,0.015286059,0.014636234,0.014992471,0.015495399,0.016567134
LINC02198,0.007133452,0.018531989,0.015580402,0.016766509,0,0.011456428
ANKS6,0.030407773,0.043999567,0.029940141,0.012075954,0.022959058,0.050268024
RAPGEF3,0.002636505,0.010506503,0.009797052,0.01528941,0.001674468,0.012863206
GUCY1A1,0.00265293,0.010825591,0.014551111,0.004775885,0,0.003843602
PI4K2A,0.172098747,0.190861636,0.164232326,0.092409045,0.189552839,0.253278562
AC093903.1,0.006429981,0.016589687,0.019101658,0,0.002181094,0.011807374
CHRM5,0.013500866,0.026142561,0.025384752,0.033932049,0.041789093,0.040607141
RBM10,0.267439819,0.300923745,0.30250885,0.193291382,0.233434922,0.270109753
LINC01399,0,0.00151479,0.006233982,0,0.00163941,0
CUZD1,0,0.004120692,0.005085567,0,0.012583294,0.006814861
AL136115.1,0,0,0.003505208,0,0,0
AC134878.2,0,0,0.005598566,0,0,0
ANP32BP1,0,0.000969345,0.00376116,0,0,0.002759495
AL136295.5,0,0.003676147,0.003843209,0,0,0
NPM1P21,0,0.002070266,0.006902691,0.006271948,0.002309772,0.003189193
KCND1,0,0.001299218,0.005471419,0.004369619,0,0
VN1R83P,0,0.001779948,0.006322108,0,0,0.012646129
PDCD5P2,0,0.001385976,0.004753221,0,0.002066194,0.018086879
PIK3CD,0,0.009069654,0.007586461,0,0.001428237,0.006834285
AL133329.1,0,0.004953737,0.004713647,0.023103906,0.040677181,0.025604895
AC002398.1,0,0,0.004248271,0.006499413,0,0
AC079949.1,0,0.01190556,0.004530185,0,0.004472546,0.012267347
MEIS3P1,0,0.001748252,0.003752018,0,0,0.005469269
AL590666.2,0,0.004471252,0.007818457,0,0,0
CCL25,0,0.006533245,0.005301879,0,0.004932043,0.002979392
SNX18P7,0,0,0.003391934,0.01789908,0,0
AP001350.2,0,0.008096168,0.004903657,0,0.002698862,0
ZNF668,0,0.061310969,0.005316937,0,0.025335378,0.064372832
AC099535.1,0,0.002041215,0.004506942,0.004572605,0,0
FOXD4,0,0.000758237,0.003759484,0,0,0.00400251
AL031282.2,0,0.002137288,0.004540767,0,0,0
AL354714.1,0,0,0.003234101,0.006178856,0.001197898,0
ZBTB12,0,0.003129347,0.004608235,0.01471535,0.003251966,0.002527532
PCAT18,0,0.006717787,0.005309019,0,0.010108697,0.006344721
UFSP1,0,0.011076517,0.006744278,0,0.004831499,0.010723105
LINC01419,0,0.004404246,0.003875568,0.006273917,0,0.007314373
RF00003-8,0,0.001850087,0.004261679,0,0.001967098,0.003588772
AL022322.1,0,0.004041928,0.003555448,0.03645467,0,0.003854285
AC016722.2,0,0.003387494,0.006988615,0,0,0.003388856
GPR65,0,0.009293464,0.007047043,0,0,0.006197905
AC092745.2,0,0.000863187,0.005608359,0.008330424,0.001280838,0.005147417
AC011451.1,0,0,0.004049507,0,0,0
AC139749.1,0,0.000880569,0.00494684,0.004404292,0,0.010407917
ANKRD20A7P,0,0.006504742,0.003657615,0.009004788,0.012372939,0.017332069
FGF18,0,0.008125131,0.005457508,0,0.00167525,0.013903934
AC025175.1,0,0.005031526,0.004654783,0,0.005995723,0.00802128
TMEM221,0,0.014965757,0.005618426,0.009846519,0.009330501,0.012544152
FABP4,0,0.09571389,0.008493377,0,0,0.003121622
CGAS,0,0.006915992,0.003360111,0,0.001405582,0.011381539
LINC02560,0,0.001702203,0.003764579,0,0,0
UBE2QL1,0,0.007343959,0.005994425,0,0.001483334,0.007236862
CACNA1G-AS1,0,0,0.002866357,0,0,0
AP000640.2,0,0.002239681,0.003011436,0,0.002497287,0.003535221
AC087683.2,0,0.008279132,0.005412957,0,0.009086637,0
AC084346.2,0,0.001520348,0.003855036,0,0.002548017,0
PSMB10,0,0.005033302,0.004399292,0.004678598,0,0.004852835
AL080317.3,0,0.005414746,0.007964975,0.00419663,0,0.002566749
FOXN3P1,0,0.00218207,0.005600171,0,0,0
ADAP2,0,0.01206528,0.008396925,0.004484353,0.002224123,0.020709114
AC132825.5,0,0,0.002965153,0.013692423,0,0
AL391825.1,0,0.005234543,0.003807832,0,0.020063079,0.003232487
AL121718.1,0,0,0.003912533,0,0,0
AC048341.1,0,0.002944178,0.004437112,0.025473994,0.001573864,0
IGLV5-52,0,0,0.00573072,0.005940954,0,0.003458969
SGK2,0,0.005656086,0.003612827,0.00592071,0,0
LY6G5B,0,0,0.003856017,0.004092207,0.002604442,0
TICRR,0,0.003334215,0.005212417,0.0306518,0.001111112,0.005644659
UOX,0,0.004026136,0.005306852,0.004614314,0.001583005,0.003029747
TNFRSF1B,0,0.010204247,0.006825092,0.004484353,0,0
CALCB,0,0.005292166,0.004281717,0,0.003477734,0
AC104123.1,0,0.000896884,0.004077935,0,0,0.007837689
AC104248.1,0,0.003319645,0.004460874,0,0.007831478,0.003962146
AL121932.1,0,0.003394924,0.004574841,0,0,0
LYZ,0,0.046247823,0.00583414,0,0,0.012475265
TPMTP1,0,0.003477448,0.004342719,0,0,0
ATP6V0E2-AS1,0,0.009176027,0.007479983,0.004493429,0.012396983,0.003334922
RF00003-4,0,0.007136785,0.00428584,0.027607627,0,0
CACNA1C-AS2,0,0.0010666,0.006135371,0,0.004786698,0.009732489
TEF,0.164432683,0.21906133,0.207250189,0.216744252,0.185930677,0.299159602
MAN2B2,0.189503534,0.19839048,0.18766272,0.19234198,0.21732842,0.276308623
FAM234B,0.010591172,0.026001583,0.020245432,0,0.01717935,0.038051017
INTS10,0.355352347,0.418329694,0.427944177,0.432983398,0.372924173,0.415081185
TSNARE1,0.001221203,0.006126925,0.010020802,0.005632804,0.006350041,0.015304077
LINC01909,0.003985794,0.010515351,0.015623504,0,0.017024709,0.009234997
RAB3IP,0.111256551,0.11224371,0.106955275,0.151203487,0.094478854,0.152515909
ANXA2P2,0.031201224,0.021531038,0.036553944,0.017205018,0.015629803,0.016779522
EMC3,0.83769583,0.920365193,0.886854441,1.040307091,0.951696051,0.966648766
FAM120B,0.332382007,0.340376132,0.3700759,0.205367179,0.347748853,0.338703422
GPSM3,0.004109878,0.006599789,0.012391003,0.006518495,0,0.002738975
DBF4,0.283790208,0.305973591,0.31635682,0.408949369,0.390545664,0.405816546
ZNF76,0.10310279,0.123438742,0.118622177,0.131047407,0.104375656,0.129252249
ZNF780A,0.081420639,0.110718364,0.11134208,0.094617973,0.056046576,0.10095211
USP54,0.186310712,0.201569538,0.205292061,0.15336551,0.223178734,0.230108569
CMTM6,1.713614257,2.369651407,1.788997362,1.447817468,2.005158073,1.987367302
ARL10,0.029168067,0.038542425,0.033231243,0.078842969,0.030438436,0.043724445
CD74,0.424159721,0.82825426,0.510065639,0.263510053,0.241208644,0.333809708
PLSCR4,1.05672895,1.403667297,1.195030828,0.969764028,1.148956761,0.992895394
AC113404.3,0.019935928,0.010348793,0.030816275,0.015772182,0.011745538,0
AC069547.1,0.036660664,0,0.043568109,0.026655982,0,0
UPF3B,0.342691117,0.374293849,0.421088385,0.362827103,0.2500861,0.35440324
TMEM25,0.194750503,0.191986298,0.211995904,0.098267909,0.21029468,0.191924517
ESYT1,0.38925678,0.443405601,0.357982877,0.311799264,0.337173358,0.301403448
HDAC8,0.182293639,0.225050394,0.233977665,0.218053436,0.146668407,0.158122214
BCLAF1P2,0.030457096,0.023387179,0.041202184,0.021256818,0.022047315,0.012866728
COA6,0.3538222,0.408126465,0.436993215,0.41431367,0.362169316,0.493493935
AC079949.2,0.014822583,0.016743251,0.024517655,0.006499413,0.008683042,0.008691938
ARID2,0.586949786,0.551597539,0.596550665,0.526934004,0.543465406,0.415840607
FTH1P8,0.023772303,0.018997457,0.048209109,0.031613506,0.017554641,0.020540137
POT1-AS1,0.018392743,0.045194047,0.040579085,0.028684269,0.01942156,0.039858123
NOL6,0.105905562,0.191895385,0.134216746,0.076532438,0.147939558,0.191907434
C2orf76,0.242801733,0.342898438,0.318349336,0.150219755,0.314028375,0.357830268
NOP9,0.01445832,0.086174767,0.023132143,0.026751005,0.082724146,0.061654438
ZNF12,0.233270401,0.271670422,0.231487862,0.272653131,0.202483688,0.216594895
CHST3,1.129157643,1.251966528,1.195592802,1.087301275,1.182438006,1.134232607
FAM86B3P,0.01185179,0.024188236,0.024124169,0.01628858,0.013430637,0.014144631
ZNF416,0.060674298,0.063066237,0.071848055,0.038958376,0.045335151,0.055198707
TMUB2,0.17533836,0.212943538,0.173771581,0.151459558,0.167156975,0.264832408
ISG20,0.037701847,0.04088625,0.053703844,0.103557499,0.022586994,0.03318391
SMUG1,0.244185369,0.279373188,0.298588663,0.120910724,0.258264285,0.29976593
CTPS1,0.169181985,0.241910025,0.205935521,0.111114559,0.28065438,0.291712009
ZNF600,0.035395762,0.055360359,0.052795147,0.053681335,0.048120119,0.027579172
NFKBIL1,0.127632041,0.148162893,0.155267337,0.083816976,0.120595323,0.289050529
BACH1,0.533834181,0.472585407,0.582350595,0.574663362,0.412641984,0.420173593
ZNF93,0.079397677,0.115092672,0.113065336,0.118830158,0.11154658,0.079067605
ABHD12,0.120388862,0.139294829,0.140258819,0.053955587,0.143927114,0.193795844
DNM3,0.081492379,0.065176896,0.105458716,0.039140147,0.053257445,0.037132813
TFPT,0.034687971,0.076116704,0.043598344,0.035264258,0.059236067,0.101764988
PDP1,0.798443344,0.905990645,0.841060973,0.654547187,0.682439812,0.640915918
MED17,0.040972075,0.059575825,0.056293852,0.037970731,0.052703558,0.052670687
CDK5,0.14061744,0.145300864,0.178545878,0.084259424,0.138742773,0.18750709
LCMT1-AS1,0.03327205,0.041286132,0.047466247,0.03794793,0.021004557,0.045212958
AC027702.1,0.032740571,0.004382354,0.050351417,0.017427483,0,0.014726023
SHCBP1,0.012834926,0.028388842,0.026655515,0.00936506,0.035458103,0.034079364
TEX9,0.084157947,0.110733072,0.088123973,0.122147666,0.098369092,0.097088593
AC008280.3,0.010182263,0.041644632,0.021658219,0,0.008555499,0.041733247
SLC39A8,0.070138927,0.070622236,0.076994428,0.054318361,0.05211546,0.049271156
ZNF30-AS1,0.009584832,0.01172849,0.017154217,0,0.00571365,0.00923711
TRIM32,0.034866779,0.049202844,0.055943389,0.015280259,0.049563873,0.025776942
SPICE1,0.10952432,0.112950423,0.116633018,0.197771608,0.084089314,0.083922612
AC006277.1,0.007670311,0,0.017793115,0.005335028,0,0
DENND1B,0.062041634,0.093622097,0.087365743,0.032471421,0.064991444,0.102527529
CALHM5,0.083733455,0.120683824,0.083014987,0.091375633,0.108454658,0.071943847
TMEM220-AS1,0.009821337,0.047461465,0.020620407,0.014342815,0.047935145,0.057224142
AP1M1,0.262488152,0.274894948,0.309953755,0.23910174,0.278942424,0.327028441
TMEM126A,0.415154828,0.512431344,0.482700208,0.352943829,0.557257435,0.535117676
ANKRD49,0.251574314,0.315203135,0.300647419,0.556445135,0.294597071,0.186308146
MATN3,0.04715787,0.101639798,0.042821238,0.039325023,0.064496767,0.065561057
DAXX,0.904501713,0.673718491,0.904745931,0.499357406,0.383708167,0.547206905
AC009812.4,0.00785292,0.026726216,0.019415691,0.024923903,0.015193233,0.014804059
AL645940.1,0.011585526,0.019675381,0.019600721,0,0.013067815,0.022087035
LYN,0.212719343,0.392817747,0.258083585,0.33045264,0.064098949,0.232362531
KRBA1,0.052985934,0.064193002,0.059846637,0.043655716,0.048623825,0.065678676
TOR1A,0.376528755,0.442135217,0.41334223,0.401043155,0.475440289,0.371690338
FAM219A,0.073880018,0.117062023,0.095386158,0.047965129,0.033375965,0.046575517
PPP5D1,0.02618576,0.030382342,0.035336264,0.011537468,0.037485667,0.029751308
MTERF1,0.145241417,0.18893922,0.173292042,0.186822629,0.138652594,0.139648242
AC023157.3,0.127363362,0.108872078,0.151943829,0.170803143,0.15190823,0.146609522
AMIGO2,0.904027717,1.216852258,0.952767262,0.888021691,0.799063857,0.919222335
MYOT,0.01091994,0.001225095,0.023678861,0.011576209,0,0
MCEE,0.106535055,0.1683868,0.139281217,0.100999155,0.170949254,0.225719429
C7orf49,0.057041997,0.24328381,0.054092742,0.072587557,0.216560216,0.295625454
DPP4,0.004830898,0.029571402,0.013686717,0.043016106,0.007989648,0.005793727
TMEM131,0.642858891,0.678516636,0.669434881,0.843345525,0.632870778,0.544338343
AL034374.1,0.004467774,0.012069997,0.016123598,0,0.015455835,0.019327853
DIS3,0.659701721,0.727480428,0.74896868,0.698497772,0.622750988,0.605525703
CREB3L2,0.176568357,0.142335563,0.172655224,0.16667474,0.062111832,0.105504767
KIF3A,0.398389305,0.455436058,0.408334885,0.487144888,0.356428614,0.386538508
LINC00533,0.003063043,0.001418088,0.007397303,0,0.013749359,0.023431577
PCDHA11,0.004561718,0.00292623,0.009076922,0.023460133,0.007251361,0
GPR68,0.006538149,0.006601319,0.008861867,0,0.016905304,0.019436323
AC008764.8,0.003443609,0.00655775,0.012013809,0.004492924,0.007080038,0.024601894
RNF122,0.014444207,0.037676134,0.020035718,0.021509112,0.039413065,0.032410362
AP003392.6,0.002675968,0.009980648,0.008147095,0.009460734,0.008667048,0
AC090360.1,0.006273688,0.003383801,0.0143967,0,0,0
AC009962.1,0.003919653,0.006590861,0.010004907,0.004817335,0.003413693,0.004897193
TPD52L1,0.063801358,0.111295947,0.091533221,0.044980925,0.044572011,0.088861059
