subtype,gene_id,avg_logFC,p_val,p_val_adj,OA,Ctrl,pct.1,pct.2
LCs,COX6A1,0.66918206,5.799631618517896e-07,0.00012870849135,2.6487161213275434,1.9795340363456064,0.8974358974358975,0.7121951219512195
LCs,COX6C,0.39937377,0.0001255548101114,0.0122741746644391,3.536600932787008,3.13722716196482,0.9871794871794872,0.9317073170731708
LCs,COX7A2,0.39984247,0.0005898410405009,0.0408917626192884,3.1070804986941214,2.707238037340073,0.9743589743589745,0.8292682926829268
LCs,CPM,0.41410404,0.0005588350569508,0.0393784958470024,2.5395502362271016,2.1254461871346897,0.8205128205128205,0.5609756097560976
LCs,CSNK2A2,0.40637463,0.0001892832556595,0.01664959662254,0.6313695628872182,0.2249949252777068,0.2179487179487179,0.0634146341463414
LCs,CSRNP1,0.29669935,1.336690423892872e-05,0.001923929357338,0.3625610843210413,0.0658617285957244,0.1666666666666666,0.024390243902439
LCs,CTSA,0.8095594,2.857750239574772e-09,1.0925943118928694e-06,1.4938747020682832,0.6843153052845856,0.6153846153846154,0.2536585365853658
LCs,CTSS,0.34524024,7.067085847136217e-05,0.0074358452312579,0.6056333816887545,0.2603931345483904,0.2435897435897435,0.0682926829268292
LCs,CUL3,0.36474788,0.000495206716962,0.0365629204120236,0.5836329577542057,0.2188850726879874,0.2564102564102564,0.0975609756097561
LCs,CYB561A3,0.7773291,1.8732066863781736e-14,1.9035230577498205e-11,0.8883061414097367,0.1109770640480172,0.3974358974358974,0.0439024390243902
LCs,CYB5A,0.72459984,1.0858519081412516e-05,0.001644320448348,4.352464415521512,3.627864568359502,0.8589743589743589,0.697560975609756
LCs,CYP11A1,0.5191766,0.0001011168865789,0.0101418924032346,2.7522037250886062,2.233027144602017,0.717948717948718,0.4682926829268293
LCs,CYP19A1,0.33468762,1.245631213066554e-05,0.0018150961997194,0.3707489004920476,0.0360612850322541,0.141025641025641,0.0146341463414634
LCs,DCBLD2,0.65525526,4.0458622915331116e-10,1.952887154844389e-07,1.2641876180222216,0.6089323555456002,0.5897435897435898,0.1951219512195122
LCs,DCTN6,0.4827883,0.0004763614689242,0.0355110002365088,1.155696469671616,0.6729081677916535,0.4743589743589743,0.2536585365853658
LCs,DCX,0.4648247,1.3704150183707197e-08,4.522955208067123e-06,0.5566486210869692,0.0918239210300596,0.2564102564102564,0.0341463414634146
LCs,DDAH1,0.36651886,7.920995821720234e-08,2.1389458297603272e-05,0.5689241471177968,0.2024052839593683,0.2948717948717949,0.0536585365853658
LCs,DDR1,0.2717966,0.000129607856589,0.0124808164144319,0.3867369611244529,0.1149403522666992,0.1666666666666666,0.0341463414634146
LCs,DDT,0.6732143,2.6179629304088538e-17,3.6104513770620675e-14,0.6732143060793379,0.0,0.3205128205128205,0.0
LCs,DECR1,0.42081153,0.0001984822551531,0.0172353458899516,2.4721783009218425,2.051366752270928,0.8076923076923077,0.6829268292682927
LCs,DEXI,0.30977318,1.0223760144277483e-08,3.524915160457813e-06,0.3097731621589627,0.0,0.1538461538461538,0.0
LCs,DHCR24,1.3459616,1.8754079731868916e-10,9.528799853238398e-08,3.8078147026743734,2.4618531298760393,0.7948717948717948,0.5121951219512195
LCs,DHX32,0.5287167,7.855494319888087e-08,2.1361965715667496e-05,0.9643050760994936,0.4355883872805569,0.4615384615384615,0.1609756097560975
LCs,DIRAS3,0.6360747,0.0001633290494624,0.0150165505833181,2.254575412185343,1.618500694770853,0.6410256410256411,0.3902439024390244
LCs,DUBR,0.2619652,6.597191398309481e-05,0.0070053326882812,0.733899266656635,0.4719340713975614,0.3974358974358974,0.1463414634146341
LCs,DYRK2,0.4244909,2.688401212177856e-07,6.291673503530177e-05,0.5057969991145088,0.081306114575212,0.2179487179487179,0.0292682926829268
LCs,ECE1,0.45706603,1.7967074876019013e-05,0.0024602787104165,1.781980997867335,1.3249149633501562,0.7692307692307693,0.4292682926829268
LCs,ECM2,0.3106666,0.0005750907352082,0.0401575564919852,2.1384271619186315,1.8277605585478776,0.8461538461538461,0.5853658536585366
LCs,EEF1D,1.3835695,6.450689797704416e-29,2.7677042948706222e-25,1.4500778159685874,0.0665083213719691,0.5769230769230769,0.0146341463414634
LCs,EFNB1,0.41735145,5.105621975596685e-05,0.0057816302811632,0.5272691412989852,0.1099176875432259,0.1923076923076923,0.0439024390243902
LCs,EGR1,0.70994145,1.0564723302764372e-06,0.0002135899425844,1.6061356879002764,0.8961942634652926,0.5128205128205128,0.2146341463414634
LCs,ELOVL5,0.5163772,0.0006914246949514,0.0457965087402253,1.8918820268936432,1.3755048123481173,0.6794871794871795,0.4878048780487805
LCs,EMC6,0.2757367,4.4160531872835914e-08,1.263154769088562e-05,0.2757366839706275,0.0,0.141025641025641,0.0
LCs,EPB41L4B,0.31467196,1.130405004177832e-05,0.00169846650725,0.4250558779561778,0.1103839152631063,0.1923076923076923,0.0341463414634146
LCs,ERGIC1,0.4106512,7.554755720423119e-05,0.0078632585483595,0.991092659927842,0.5804414450304287,0.4358974358974359,0.1902439024390244
LCs,ETFRF1,0.41196433,1.340248600605813e-05,0.001923929357338,1.1236701666994533,0.7117058360363445,0.5256410256410257,0.224390243902439
LCs,FABP3,1.6890836,8.952746599099012e-14,7.515441520091485e-11,2.638601682396358,0.9495181595543292,0.7051282051282052,0.2780487804878049
LCs,FADS2,0.8026407,4.334674106472131e-12,2.988990011096809e-09,1.3645948148700446,0.5619541316685018,0.6025641025641025,0.1707317073170731
LCs,FAM122B,0.27392522,0.0007346028308792,0.047755367532663,0.4769522453299732,0.2030270359864936,0.2179487179487179,0.073170731707317
LCs,FAM198B,0.7063253,9.740168134524066e-09,3.419241750133153e-06,1.1448504521862013,0.4385251370314658,0.4615384615384615,0.1317073170731707
LCs,FASN,0.39164352,4.750785638193428e-05,0.0054436672824581,0.4821185531436514,0.0904750405855214,0.1923076923076923,0.0439024390243902
LCs,FBXW2,0.422239,9.9757646920364e-05,0.0100316185828902,0.8906858990412061,0.4684468805499761,0.3846153846153846,0.1609756097560975
LCs,FDPS,1.6555558,7.089763568960628e-20,1.4409011590284982e-16,2.035790818487828,0.3802349700126741,0.6538461538461539,0.1463414634146341
LCs,FDXR,0.463317,5.805501933562909e-05,0.0064419384242681,0.8836131011503331,0.420296104201338,0.3846153846153846,0.1560975609756097
LCs,FGD4,0.33314404,2.844520945672513e-06,0.0005085239644312,0.7562310098288094,0.4230869847686489,0.3974358974358974,0.1268292682926829
LCs,FLII,0.44995815,5.2851631528646766e-05,0.0059327492775543,0.8345548615198184,0.3845967283523532,0.358974358974359,0.1365853658536585
LCs,FLNB,0.80448306,2.3976302402941792e-12,1.7468772024332022e-09,1.19246950342794,0.3879864551465301,0.5769230769230769,0.1560975609756097
LCs,FMC1,0.578542,5.3940066419651164e-08,1.5203617991203136e-05,0.8360120796246739,0.2574701128552205,0.3717948717948718,0.0975609756097561
LCs,FOS,0.38925603,0.0003977503906419,0.0306569487717363,2.536879483035726,2.1476234662712277,0.6153846153846154,0.3658536585365853
LCs,FOSB,1.0432116,1.7578947796852635e-07,4.379426252744932e-05,1.3778932297310127,0.3346817066801197,0.358974358974359,0.1073170731707317
LCs,FOSL2,0.30826807,0.0002664703854949,0.0216626398650266,0.5066608263034367,0.198392749930647,0.2307692307692307,0.073170731707317
LCs,FTH1,2.1792638,5.330411595178178e-32,2.572923046847567e-28,4.4553802178786945,2.27611650116269,0.9871794871794872,0.7658536585365854
LCs,FUZ,0.2648911,3.7616325035557662e-06,0.0006455797294435,0.3157055947729033,0.0508144990163253,0.1666666666666666,0.0195121951219512
LCs,GAPDH,2.3042448,4.274587760903637e-37,2.7510534397882326e-33,3.4103286055380453,1.1060838085220577,1.0,0.4
LCs,GATA4,0.40120316,0.0001638517912949,0.015028828790627,0.7950732027938708,0.393870043622224,0.3333333333333333,0.1317073170731707
LCs,GATD1,0.2637983,0.0003455129534451,0.0269535003985548,0.3233972946020866,0.0595989965003918,0.1538461538461538,0.0341463414634146
LCs,GBP1,0.6707958,0.0006813971611372,0.0453657782367531,0.9368588823693382,0.2660630682598046,0.2307692307692307,0.0780487804878048
LCs,GBP4,0.7442437,1.4362263285477532e-06,0.0002801004024084,1.0011084961175882,0.2568647937689707,0.3076923076923077,0.0829268292682926
LCs,GJA1,1.359384,6.063935277296299e-12,4.041661176750209e-09,2.743458284518565,1.384074356052991,0.7435897435897436,0.3853658536585366
LCs,GNAS,0.62578285,6.524141858678016e-07,0.0001415335606027,2.5865442698153154,1.9607614041718635,0.9102564102564102,0.6487804878048781
LCs,GNB1,0.41472673,2.142881174243224e-06,0.0004036456416751,1.0090410384930977,0.5943142911064848,0.4615384615384615,0.1756097560975609
LCs,GNS,0.4414833,3.7900234934137106e-05,0.0045170295431534,1.4961331400136724,1.054649836266506,0.6153846153846154,0.3170731707317073
LCs,GREB1,0.30536896,0.0003366446973764,0.0263682251302026,0.6210597280077182,0.315690775995749,0.2564102564102564,0.0878048780487804
LCs,GRID2,0.3224599,2.7901102485573345e-05,0.0035324625327226,0.496181906749771,0.1737220138707434,0.2564102564102564,0.073170731707317
LCs,GSTA1,0.6416317,2.9318339142481147e-05,0.0036490948071675,7.789363155757736,7.147731439802101,0.8717948717948718,0.5414634146341464
LCs,GSTA2,1.5399117,1.2301629591204766e-18,2.1592155757471448e-15,1.946998688708152,0.4070869282063983,0.6153846153846154,0.1121951219512195
LCs,GSTA4,0.7738695,6.996475533880423e-07,0.0001492645871496,2.2459612777219324,1.4720917661204007,0.7435897435897436,0.4682926829268293
LCs,GSTM3,0.56184,1.4740730818471918e-05,0.0020549217348566,4.191249759766196,3.629409746122715,0.9615384615384616,0.8292682926829268
LCs,GUCA1C,0.31334564,5.391395359251135e-05,0.0060327255524767,0.3872200989272818,0.0738744707439394,0.1538461538461538,0.024390243902439
LCs,HDHD2,0.32419133,4.4160531872835914e-08,1.263154769088562e-05,0.3241913170307457,0.0,0.141025641025641,0.0
LCs,HECTD2,0.27814558,0.0001644915731908,0.0150517585278794,0.3335959121725212,0.0554503335820432,0.1282051282051282,0.0195121951219512
LCs,HES1,0.7779252,0.0001771833515794,0.0159485667161807,1.4081751488284344,0.6302499580724157,0.3974358974358974,0.2
LCs,HHIP,0.72447294,2.724940527708617e-05,0.0034842244528962,1.4369201871654798,0.7124472681535962,0.4102564102564102,0.1560975609756097
LCs,HINT3,0.31653118,7.525651563967088e-05,0.0078541360849348,0.6802557651558134,0.3637245849416764,0.3333333333333333,0.1170731707317073
LCs,HIST1H2AA,1.2226123,3.951561691925818e-05,0.0046806611881507,2.710538220827198,1.4879259040009432,0.7307692307692307,0.4146341463414634
LCs,HLA-DRB1,0.97373796,4.6242616253377956e-17,5.952195422080634e-14,1.2168049863458543,0.2430670144775609,0.4743589743589743,0.048780487804878
LCs,HMGCR,0.51348364,2.2198351376994632e-05,0.0029660530741268,1.501446046098338,0.9879623787699582,0.5897435897435898,0.3024390243902439
LCs,HMGCS1,0.802679,1.4394503177131362e-11,8.685058440389492e-09,2.379045658882693,1.57636667357083,0.8205128205128205,0.3560975609756097
LCs,HNRNPD,0.46672803,2.2599608336674053e-05,0.003009254744554,1.8370459907359449,1.370317950249808,0.7948717948717948,0.5073170731707317
LCs,HSD17B12,0.43576136,5.221035793318371e-05,0.0058950379286254,1.0790034892660532,0.6432421331972412,0.4871794871794871,0.2292682926829268
LCs,HSD17B6,1.2368252,8.337746594394497e-10,3.6586600538925393e-07,2.793205520068869,1.556380316878656,0.7307692307692307,0.3951219512195122
LCs,HSPB6,1.0226558,4.3189703724359415e-08,1.263154769088562e-05,2.22575741675323,1.2031015542051875,0.6923076923076923,0.3804878048780488
LCs,HYI,0.49346632,6.070603347184051e-12,4.041661176750209e-09,0.4934663191292969,0.0,0.2179487179487179,0.0
LCs,HYOU1,0.32332888,0.000728361249858,0.0475905482997844,0.5646896245885338,0.2413607565791359,0.2564102564102564,0.0975609756097561
LCs,IDH1,0.45740047,0.0004171611195134,0.0318353293083221,2.4865380195450357,2.0291375589027987,0.782051282051282,0.5902439024390244
LCs,IDH3A,0.4019451,4.688778866319528e-06,0.0007837973849477,0.613320507334266,0.2113753939666195,0.2948717948717949,0.0829268292682926
LCs,IDI1,0.53059477,3.2951263988117225e-06,0.0005810105291786,1.932129848835096,1.4015350766219352,0.7564102564102564,0.3951219512195122
LCs,IER3,0.592534,1.3235255881895475e-06,0.000260754798918,0.89519545402445,0.3026614459147646,0.3461538461538461,0.1024390243902439
LCs,IGFBP2,0.9643431,2.279526583410578e-09,9.067758377453568e-07,1.5377016252633866,0.5733585835029724,0.5641025641025641,0.2195121951219512
LCs,ILK,0.38698423,1.3395799922366882e-12,1.0345576280043943e-09,0.3869842157251175,0.0,0.2307692307692307,0.0
LCs,IMPAD1,0.6769234,4.189003156043187e-08,1.2539407509349432e-05,1.2187078907132964,0.5417844989395212,0.5256410256410257,0.1951219512195122
LCs,INSL3,0.71123755,2.2854706693843134e-06,0.0004284148053314,9.419560139300856,8.708322564553308,0.8974358974358975,0.5756097560975609
LCs,IRF1,0.5433312,0.0001036476494178,0.0103293461030391,0.813956520628588,0.2706253009137689,0.2307692307692307,0.0682926829268292
LCs,IRS2,0.45415992,0.0001027439532183,0.0102783879625088,0.8680467657378743,0.4138868417472178,0.3974358974358974,0.1658536585365853
LCs,ITGAV,0.3113261,0.0001929768732786,0.0168592804562312,0.5456972745736721,0.2343711991949589,0.2435897435897435,0.0780487804878048
LCs,JKAMP,0.5407983,0.0001053666964321,0.0104594729633055,1.1383863931866918,0.5975881132208016,0.4615384615384615,0.224390243902439
LCs,JPX,0.7252464,5.529947982918877e-13,4.357937578783927e-10,0.7335607303628067,0.0083143097808671,0.2564102564102564,0.0048780487804878
LCs,KCNMB4,0.41795412,3.5825467830191785e-06,0.0006175894822602,0.5048861450536106,0.0869320358484516,0.1923076923076923,0.0292682926829268
LCs,KCTD3,0.33310103,0.0005435837596883,0.0385854538242001,0.7728168244645222,0.4397158045627837,0.3461538461538461,0.1560975609756097
LCs,KHSRP,0.45879984,0.0003152034893593,0.0249580846594865,0.683686007579535,0.2248861658725788,0.2179487179487179,0.0682926829268292
LCs,KIF9,0.41723293,5.44943576668918e-06,0.0008916523819097,0.627432143243454,0.2101992084651793,0.2692307692307692,0.0682926829268292
LCs,KLF10,0.6875274,3.829152937707844e-06,0.0006489852755522,1.7185344086414929,1.031006986996503,0.6025641025641025,0.3219512195121951
LCs,KLF2,0.38957345,2.7587231265057586e-05,0.0035042136029611,0.3966269673097322,0.0070534988945872,0.1025641025641025,0.0048780487804878
LCs,KLF4,0.94483745,1.1588901185470041e-10,6.130211222971585e-08,1.4108830628888531,0.466045610307849,0.5384615384615384,0.1658536585365853
LCs,KRBOX1,0.6509425,4.529201480669392e-07,0.0001022778451321,1.2075065482164518,0.5565640644096932,0.4487179487179487,0.1512195121951219
LCs,LDHC,0.3396739,7.008443928873357e-08,1.919369236265565e-05,0.8640874547683404,0.52441355067732,0.4358974358974359,0.1170731707317073
LCs,LDLR,0.71494305,4.397053850521251e-08,1.263154769088562e-05,1.9664179695934405,1.2514749018048938,0.7307692307692307,0.3560975609756097
LCs,LGALS8,0.61526024,8.77307761682045e-08,2.3203588505035737e-05,1.2603201258462486,0.6450599034864769,0.5769230769230769,0.2390243902439024
LCs,LINC01921,1.153115,2.121062898905243e-27,7.445894894656905e-24,1.1531150588466983,0.0,0.5,0.0
LCs,LRRC58,0.55804217,2.0392071826751724e-05,0.0027726755408099,1.3624481465560765,0.804406007100589,0.5512820512820513,0.2829268292682926
LCs,LRRC75A-AS1,0.74582577,1.6208059585996404e-10,8.344989612176684e-08,1.1544346365821538,0.408608858237664,0.4615384615384615,0.1073170731707317
LCs,LSS,0.41311258,3.17294175443302e-05,0.0038773147420073,0.581205297260821,0.1680927110457425,0.2435897435897435,0.0682926829268292
LCs,LY96,0.35716006,1.9639844083638247e-05,0.0026798324356526,0.5249124455518268,0.1677523740498557,0.2179487179487179,0.048780487804878
LCs,MCF2,0.41372675,3.0211561908496643e-06,0.0005351465427048,0.6042020367758278,0.1904752881381617,0.2692307692307692,0.0634146341463414
LCs,MCFD2,0.7606946,8.265153104267174e-07,0.000168867136043,2.066215916820774,1.305521313790535,0.7435897435897436,0.4682926829268293
LCs,MCL1,0.6239296,3.6565652677656484e-07,8.454986096692845e-05,1.0920143139303604,0.4680846880685367,0.4615384615384615,0.1707317073170731
LCs,MERTK,0.45048642,1.4957897323238497e-06,0.0002902508568526,0.7513195571260318,0.3008331504048275,0.3461538461538461,0.0975609756097561
LCs,METTL7A,0.7080121,3.57693982019937e-06,0.0006175894822602,2.0913252247502063,1.3833130992413172,0.7564102564102564,0.5121951219512195
LCs,MGARP,0.53548807,0.0005188195780607,0.0375172621850507,2.2148407452669745,1.67935264889186,0.7051282051282052,0.473170731707317
LCs,MICA,0.28278702,4.326931770597384e-05,0.0050326647687234,0.3548479828644308,0.0720609508817039,0.1538461538461538,0.024390243902439
LCs,MIF,0.9035778,4.269276784750394e-20,9.158784613507584e-17,0.9035778288789827,0.0,0.3717948717948718,0.0
LCs,MINOS1,0.879264,3.1978837471691697e-12,2.2867829795729166e-09,1.6633282148991129,0.7840641956015146,0.7435897435897436,0.2878048780487804
LCs,MIR22HG,0.44617087,5.4054720734350525e-05,0.0060327255524767,0.7367823727215839,0.2906115118464051,0.3205128205128205,0.1170731707317073
LCs,MIR4458HG,0.40783182,3.614389019724543e-05,0.0043752235735631,0.9415668042750728,0.5337349970171753,0.4230769230769231,0.1756097560975609
LCs,MPC2,0.574193,3.751852920121053e-05,0.0044853808207577,2.710471127478112,2.1362781441070697,0.8076923076923077,0.6634146341463415
LCs,MPG,0.3812541,1.1007246942661956e-08,3.761458767176031e-06,0.4139553764167742,0.0327012592688462,0.2051282051282051,0.0146341463414634
LCs,MRC2,0.5144743,1.024527726471582e-06,0.0002082217797773,0.7698000000194876,0.2553257086292911,0.3076923076923077,0.0780487804878048
LCs,MRNIP,0.3622059,6.251600387434893e-07,0.0001371622437277,0.3893732628555901,0.02716736320164,0.1666666666666666,0.0146341463414634
LCs,MSMO1,0.4916003,7.803922042024909e-05,0.0080790469075815,2.6527272731899187,2.161126960367543,0.7948717948717948,0.526829268292683
LCs,MT-ATP6,0.3396764,3.443397482461177e-05,0.0041813457165169,7.861406646652387,7.521730225733274,1.0,1.0
LCs,MT-ATP8,0.84684145,1.1007999307024466e-11,7.084564887345829e-09,3.885918928107007,3.039077486023325,0.9743589743589745,0.8439024390243902
LCs,MT-CO1,0.26686403,8.025181028000404e-05,0.0082637964105662,8.751541790131835,8.484677762696954,1.0,1.0
LCs,MT-CO2,0.40785003,3.779789368715065e-06,0.0006458255153669,7.295566713696576,6.887716687713714,1.0,0.9951219512195122
LCs,MT-ND1,0.4982806,2.079474881358071e-07,4.987510716996392e-05,6.792296939152517,6.294016336235842,1.0,1.0
LCs,MT-ND3,0.630922,1.5354016007469992e-11,9.121466586591597e-09,6.134479794644992,5.503557790792067,1.0,1.0
LCs,MT-RNR1,0.50727236,6.025455941951078e-08,1.6739063395571287e-05,7.833013496910537,7.3257411553651455,1.0,1.0
LCs,MT-RNR2,0.6517008,2.5868116427032576e-06,0.0004802390941489,8.795176107261208,8.143475296259902,1.0,1.0
LCs,MT-TC,1.0865116,1.481358072379634e-14,1.5460173504037718e-11,1.1749933389592897,0.0884817556607996,0.3846153846153846,0.0390243902439024
LCs,MT-TE,4.234078,1.6072450152924831e-46,6.206376626551923e-42,4.629529137539222,0.3954511638449563,0.9615384615384616,0.1365853658536585
LCs,MT-TI,0.4118739,8.367597345478875e-08,2.2283777344528743e-05,0.5237630999985279,0.1118892023796873,0.2564102564102564,0.0390243902439024
LCs,MT-TL1,1.5802617,4.3673379117392526e-24,1.2046053818700801e-20,1.8729422618736424,0.2926805565318087,0.6666666666666666,0.1024390243902439
LCs,MT-TM,0.54674,6.494596016832867e-06,0.0010363174594628,0.6960803028735554,0.1493403248788323,0.2692307692307692,0.073170731707317
LCs,MT-TP,1.428669,1.407119636320433e-11,8.624749961351352e-09,2.943495972579717,1.514826960447025,0.7948717948717948,0.4780487804878048
LCs,MT-TS2,1.4171999,2.354705262157366e-13,1.934615823366099e-10,1.8246062268179792,0.4074063573352421,0.5641025641025641,0.1365853658536585
LCs,MT-TV,1.1692021,4.377492719583794e-14,4.174480814734272e-11,1.4661922139038108,0.2969901427384329,0.5128205128205128,0.1073170731707317
LCs,MT-TW,0.85227937,8.353469718523212e-21,1.8974660775339634e-17,0.8522793840080961,0.0,0.3846153846153846,0.0
LCs,MTCO1P12,0.37386295,0.0001307043519781,0.0125239418154754,1.3069621421768025,0.9330991897464812,0.6666666666666666,0.3658536585365853
LCs,NACA2,0.28271735,1.4678271277872787e-05,0.0020537567415753,0.3694211954253659,0.0867038610946331,0.1538461538461538,0.0195121951219512
LCs,NAP1L3,0.36825243,7.894420966088355e-05,0.0081508841070989,0.6892469416789755,0.3209945261048638,0.3076923076923077,0.1073170731707317
LCs,NCKAP1,0.42151478,0.0003647292301306,0.0283952000433395,1.1180600393948184,0.696545252185959,0.4487179487179487,0.2292682926829268
LCs,NDFIP1,0.9388808,6.397710704603496e-09,2.3088560640959255e-06,2.6146798707646517,1.675799050712768,0.8205128205128205,0.5414634146341464
LCs,NDRG4,0.42692417,5.908548353922793e-06,0.0009586495575072,0.7021537417494907,0.2752295640330043,0.3333333333333333,0.1024390243902439
LCs,NDUFA2,0.759372,2.0489573806037125e-08,6.47294148994974e-06,2.022722284677081,1.2633502684277196,0.782051282051282,0.4682926829268293
LCs,NDUFA7,0.31763217,5.169030683597474e-08,1.4676626459346796e-05,0.353498908062491,0.0358667304349133,0.1923076923076923,0.0146341463414634
LCs,NDUFB4,0.45854723,0.0001037883280585,0.0103293461030391,2.742762899014471,2.2842156604724733,0.9487179487179488,0.7560975609756098
LCs,NDUFC1,0.38431823,0.000195690189877,0.0170577351740466,2.338852934300075,1.954534697807555,0.782051282051282,0.6341463414634146
LCs,NDUFS7,0.7101197,2.2884659385377998e-12,1.699406004166099e-09,0.8611632991309885,0.1510435907905642,0.3974358974358974,0.0585365853658536
LCs,NEK7,0.5707115,4.057090835082655e-05,0.0047909652170249,1.0489691563659305,0.4782576750802363,0.3974358974358974,0.1707317073170731
LCs,NHP2,0.834938,4.432311625122494e-14,4.174480814734272e-11,1.1323857035262164,0.2974476960263781,0.5,0.0878048780487804
LCs,NIPA2,0.38012594,4.586834044360547e-05,0.0052976421261516,0.5163716642452306,0.1362457275217976,0.2179487179487179,0.0536585365853658
LCs,NMT1,0.38152188,6.60349889559594e-05,0.0070053326882812,0.8167649000478304,0.4352430262364015,0.4102564102564102,0.1658536585365853
LCs,NR4A1,1.1855547,5.4171776479723526e-14,4.980578925629819e-11,1.263951923866686,0.0783972361145315,0.358974358974359,0.0341463414634146
LCs,NREP,0.37842217,0.0004552944154594,0.0342713330467189,0.7632103278865997,0.3847881604726212,0.282051282051282,0.1073170731707317
LCs,NSG1,0.4283531,0.0005011222551175,0.0367886613714136,1.3141116375567008,0.8857585397845451,0.5384615384615384,0.2975609756097561
LCs,NTMT1,0.28559557,1.0414673903412727e-05,0.0016022415648616,0.3074688468766341,0.021873285994321,0.141025641025641,0.0146341463414634
LCs,NUBP1,0.28231603,3.358566519597852e-06,0.0005895047552466,0.3207370671615004,0.038421044489392,0.1538461538461538,0.0146341463414634
LCs,NUDT3,0.3195725,4.066642151318427e-07,9.291916371192964e-05,0.3317201048289119,0.012147598114839,0.141025641025641,0.0048780487804878
LCs,NUMA1,0.44205886,7.247774174265112e-10,3.254334880688922e-07,0.638215859983871,0.1961570017298765,0.3205128205128205,0.0439024390243902
LCs,NUPR1,0.66733426,1.2176105149330024e-05,0.0017878722746441,3.3531344652422996,2.6858002080194225,0.8717948717948718,0.8097560975609757
LCs,OAT,0.5962725,2.0829938354774823e-05,0.0028091924431845,2.0095767478714475,1.4133042070152966,0.7564102564102564,0.4878048780487805
LCs,OCRL,0.25192538,0.0005627907282553,0.0395849981267434,0.8766873277192118,0.6247619507568183,0.4230769230769231,0.2048780487804878
LCs,OLFML3,1.5199842,9.76313260734389e-16,1.1424344413108614e-12,2.8137984854143627,1.2938141863006458,0.782051282051282,0.3560975609756097
LCs,OPN3,0.2520117,0.0001099791955598,0.0108615003492175,0.3280248507624698,0.0760131695465943,0.1666666666666666,0.0341463414634146
LCs,P4HB,0.5526061,0.0002228542609695,0.0190809695949876,1.185018111176266,0.632411979878579,0.4358974358974359,0.2146341463414634
LCs,PAIP2,1.0012174,2.0335899719187702e-09,8.179903829754513e-07,2.190090316280971,1.1888729731198526,0.7692307692307693,0.4585365853658537
LCs,PAN3,0.29936072,0.0001922535928627,0.0168341779782242,0.4149415851696814,0.1155808747706298,0.1794871794871795,0.0439024390243902
LCs,PAPSS2,0.9201805,3.276414576388515e-09,1.2283373676431312e-06,1.98114235601452,1.0609618550285094,0.7051282051282052,0.3365853658536585
LCs,PCBP1,1.2368387,3.971091752430238e-27,1.2778642335007801e-23,1.266807324158893,0.0299685672424324,0.5384615384615384,0.0146341463414634
LCs,PCMTD2,0.38859534,0.00055603725261,0.0393248690650879,0.991876562985242,0.6032812302325095,0.4487179487179487,0.2146341463414634
LCs,PCSK6,0.73194826,1.7501833885887683e-09,7.189716122378221e-07,0.8280729383511977,0.0961246887868621,0.2948717948717949,0.0439024390243902
LCs,PDCD4,0.45492792,0.0005205646377422,0.037573090628814,2.3726123303138142,1.917684412792985,0.8333333333333334,0.6585365853658537
LCs,PDE8B,0.65897673,2.195979713859887e-12,1.66270111079803e-09,0.867757696497103,0.2087809717024082,0.4230769230769231,0.0682926829268292
LCs,PDIA6,0.70463794,1.2110483703981117e-08,4.102160773940621e-06,2.2530259326735065,1.5483879966334697,0.8205128205128205,0.4878048780487805
LCs,PDK2,0.25125656,0.0006723423880727,0.0450737870059516,0.4619254089861028,0.2106688455808525,0.2051282051282051,0.0634146341463414
LCs,PDXK,0.48901707,2.88850512025737e-05,0.0036096966090206,1.2493921668114183,0.7603750854569928,0.5256410256410257,0.2439024390243902
LCs,PEG3,0.7544049,6.3964933234039e-07,0.0001395483557532,3.2778552433248644,2.5234503336489604,0.8589743589743589,0.7024390243902439
LCs,PET100,0.28752694,4.37566725485651e-07,9.939199473310829e-05,0.3002304160369385,0.0127034684206662,0.141025641025641,0.0048780487804878
LCs,PGM2,0.45402077,0.0001762919404174,0.0159054048579912,0.9984216315616128,0.5444008631303567,0.3974358974358974,0.1804878048780487
LCs,PGRMC1,0.82638913,1.948000354549463e-07,4.730945515152674e-05,3.196472071421497,2.37008291101981,0.8205128205128205,0.6195121951219512
LCs,PHB,0.8487345,1.0002836861059569e-10,5.364715908191879e-08,1.087182202601809,0.2384476970237484,0.4230769230769231,0.0975609756097561
LCs,PIFO,0.4556997,2.7623955898504024e-06,0.0005007976793524,0.7891740551589072,0.3334743319581351,0.358974358974359,0.1073170731707317
LCs,PIGH,0.3929583,2.425438909963768e-05,0.0031748584240085,0.740783716955481,0.3478254129676394,0.3461538461538461,0.1219512195121951
LCs,PINK1,0.35833898,8.331260592280397e-08,2.2283777344528743e-05,0.3646301553175216,0.0062911692816158,0.1538461538461538,0.0048780487804878
LCs,PLEKHM2,0.30963787,0.0001560766820095,0.0144942991375761,0.3434699194498729,0.0338320432587199,0.1025641025641025,0.0097560975609756
LCs,PLP1,1.5478524,7.698285056510627e-18,1.1433433748352226e-14,2.182710394647682,0.6348579505445588,0.6538461538461539,0.1512195121951219
LCs,PLPP1,0.4227301,0.0001565504336912,0.0144968704963712,0.5803436824285813,0.1576135908557255,0.1794871794871795,0.0439024390243902
LCs,PMS2P1,0.36642268,0.0003044680894239,0.0242913951923647,0.5457915829132222,0.1793689033165789,0.2179487179487179,0.0682926829268292
