subtype,gene_id,avg_logFC,p_val,p_val_adj,OA,Ctrl,pct.1,pct.2
LCs,RHOA,-0.44145945,0.0007785795887263,0.0498587907440592,2.19319296567382,2.6346524064885504,0.8333333333333334,0.8634146341463415
LCs,RNF7,-0.8011123,0.0003023076299456,0.0242191060795655,0.8469552746389062,1.6480675434187098,0.4615384615384615,0.5609756097560976
LCs,SEPT7,-0.86713177,1.1113420125370104e-06,0.0002212086175985,2.128772167016845,2.9959039215833565,0.7435897435897436,0.8682926829268293
LCs,SERPINF1,-1.0266236,1.7861645785366674e-06,0.0003414492336643,2.3966414623917394,3.423265027659967,0.8205128205128205,0.8341463414634146
LCs,SERPING1,-1.71903,2.6984880038739367e-08,8.270009069015243e-06,1.5814732292474265,3.3005032055100334,0.4358974358974359,0.7268292682926829
LCs,SRSF11,-0.5884734,3.900675643954016e-05,0.0046346027689625,1.9222466699670464,2.5107200685864264,0.7948717948717948,0.8
LCs,TCEAL4,-0.984689,1.338038346166081e-07,3.46767454612102e-05,2.479522842068239,3.464211860556348,0.8333333333333334,0.9414634146341464
LCs,THRAP3,-0.7599872,1.0157018935304907e-05,0.0015688531447471,1.125186549965147,1.8851737036989715,0.5384615384615384,0.7024390243902439
LCs,TIMP1,-1.7483822,1.463183962162645e-09,6.141396597707667e-07,1.9806101428038487,3.7289923356072134,0.6538461538461539,0.7902439024390244
LCs,TMEM109,-0.6798071,0.0006110643448448,0.0421228078291276,0.4037271511430539,1.0835342892261215,0.1666666666666666,0.3560975609756097
LCs,TMEM147,-0.67365944,9.101583248817236e-05,0.0092978210887057,0.7790455393071574,1.4527049806340924,0.282051282051282,0.526829268292683
LCs,TMEM14C,-0.63985324,0.000235173363521,0.0199587240271749,1.4492938405082072,2.089147094859811,0.6794871794871795,0.751219512195122
LCs,TMEM176A,-0.781071,4.795173568398637e-05,0.0054782729983347,0.0,0.7810709993037173,0.0,0.1853658536585365
LCs,TMEM176B,-0.6375949,0.0002052640313604,0.0176925682388013,0.0831289787943238,0.7207238686975663,0.0128205128205128,0.1853658536585365
LCs,TPM2,-1.5264554,6.971503659785079e-07,0.0001492645871496,0.2507584307860184,1.7772138056413418,0.0512820512820512,0.3414634146341463
LCs,TPM4,-0.98086464,7.049949039441014e-07,0.0001495790011857,2.042774303856989,3.023638968805348,0.7051282051282052,0.8439024390243902
LCs,TXNIP,-1.2140194,0.0003736079627056,0.0289696214455369,2.1612861617247354,3.375305526179594,0.7435897435897436,0.7804878048780488
LCs,UBA52,-0.7651424,1.684570420243073e-05,0.002323203099203,2.339769111388988,3.104911509857907,0.8589743589743589,0.8926829268292683
LCs,ZNF322,-0.5123316,0.0002610088568947,0.021292646519216,0.0301418732623346,0.5424734768690627,0.0256410256410256,0.1951219512195122
Myoids,A2M,-1.3545787,9.40514077003427e-10,5.420589713953335e-07,2.247698868666959,3.6022775969178604,0.4363636363636363,0.8318777292576419
Myoids,ACTG1,-0.8629712,2.458569264881304e-06,0.0005584567774317,3.0636834834679125,3.926654695653441,0.8,0.9563318777292577
Myoids,ANKMY1,-0.8117744,0.0004076286360165,0.0447175561925584,0.104319468719219,0.9160938383700364,0.0363636363636363,0.2445414847161572
Myoids,BGN,-0.9483923,0.000118883896737,0.0162473475987829,1.1995324464081507,2.147924720869041,0.3090909090909091,0.5698689956331878
Myoids,BTG1,-0.8261686,7.005152356356209e-05,0.0100186651200257,1.4862574719216914,2.3124260521673112,0.3636363636363636,0.6703056768558951
Myoids,CALD1,-0.82865083,3.619370088351437e-07,0.0001155057652575,3.82998388020019,4.658634691592059,0.9090909090909092,0.982532751091703
