gene,ctrl,disease,log2fc
EEA1,0.9391857173220136,0.9451160361771958,0.009080987962162567
EED,0.1843525346746632,0.1912834400488184,0.0532444450517126
EEF1A1,2.6907519675881213,2.3154295793895434,-0.21672944303917716
EEF1A1P1,0.0,0.0,0.0
EEF1A1P10,0.0,0.0027149440895915,11.40723806523909
EEF1A1P11,0.0,0.0001619035325317,7.3478740785412135
EEF1A1P13,0.0007676480062974,0.0045338628120213,2.560663918652617
EEF1A1P16,0.0,0.0,0.0
EEF1A1P19,0.0070877202536087,0.0013288971897867,-2.41421047744913
EEF1A1P2,0.0,0.0,0.0
EEF1A1P27,0.0,0.0,0.0
EEF1A1P3,0.0071042415033242,0.0005614181857901,-3.659168536910808
EEF1A1P33,0.0036426730274059,0.0,-11.831177786363838
EEF1A1P34,0.0,0.0,0.0
EEF1A1P37,0.0,0.0,0.0
EEF1A1P4,0.0,0.0,0.0
EEF1A1P5,0.0325997783467509,0.0341804366347921,0.06830662494523991
EEF1A1P6,0.0096605828600751,0.0030760227534162,-1.6507244537006753
EEF1A1P8,0.0,0.0,0.0
EEF1A1P9,0.0,0.0,0.0
EEF1A2,0.0012043707893049,0.0021753262722586,0.8524178515665075
EEF1AKMT1,0.1645790327127579,0.1499968299075723,-0.13384768608440956
EEF1AKMT2,1.404560653548586,1.120469560276607,-0.32601520991753485
EEF1AKMT3,0.0145072544585748,0.0097373191932576,-0.5751292601372441
EEF1AKMT4,0.5932335344799853,0.5431008005533101,-0.12737993884547344
EEF1B2,1.3326196656785712,1.4555063747740895,0.12725597778131187
EEF1B2P2,0.0150631196283418,0.0058818234158228,-1.3565357251832197
EEF1B2P3,0.0359467500827791,0.0250864579956672,-0.5189351812503558
EEF1B2P4,0.0059970350731097,0.0,-12.550274242956352
EEF1B2P6,0.0404406680704018,0.1002260974675334,1.3093581998434918
EEF1B2P7,0.001503995369505,0.0003534962377854,-2.085916826623507
EEF1B2P8,0.0,0.0003423097529674,8.423367032673848
EEF1D,0.0490593474173836,0.2117385173222998,2.109661191825482
EEF1DP1,0.0021579817128801,0.000615981360825,-1.8070522124856967
EEF1DP2,0.0,0.0356662560345159,15.122312609717264
EEF1DP4,0.0,0.0,0.0
EEF1DP5,0.0,0.0,0.0
EEF1DP7,0.0,0.0037625971859389,11.877896510776745
EEF1E1,2.562246718851637,2.3738940045383834,-0.1101538354442283
EEF1E1P1,0.0367543554421391,0.0219004668402746,-0.7469269763931453
EEF1GP1,0.0101149535028508,0.0,-13.304344690449247
EEF1GP2,0.0,0.0001364133134896,7.1023779783188665
EEF1GP3,0.0,0.0004726998752622,8.887829481794032
EEF1GP4,0.0,0.0,0.0
EEF1GP5,0.0,0.0,0.0
EEF1GP7,0.0015731332038229,0.002901555252858,0.8827659029231902
EEF1GP8,0.0,0.0,0.0
EEF2,1.5616256086690568,1.5713253037464074,0.008933263339252831
EEF2K,0.0208490662456795,0.0145504522100821,-0.5188888286467163
EEF2KMT,0.0022692625900971,0.030666312584818,3.755770665249707
EEFSEC,0.2295633332959955,0.2090500213029629,-0.1350434207587163
EEPD1,0.0050019292808818,0.0088806923547059,0.8280615407011048
EFCAB1,0.126460098120703,0.2085045167306268,0.7213919033616434
EFCAB10,0.9254598094798294,1.525152699953975,0.7207108373981883
EFCAB11,0.5377667561495922,0.735349276042973,0.4514483699429935
EFCAB12,0.2838002984914842,0.1973264819313865,-0.5242892950896596
EFCAB13,0.7405765632969501,0.6614529422939408,-0.16301013827242944
EFCAB14,0.9474269896765112,0.8526309789438076,-0.15209312754656404
EFCAB14-AS1,0.0102177168805253,0.0199474592792885,0.9650632693363337
EFCAB14P1,0.0,0.0,0.0
EFCAB2,1.4841135540675028,1.512228986790838,0.027075114562309092
EFCAB3,0.011735527698162,0.014155781479555,0.27048766432379967
EFCAB5,1.3592684692652814,1.617340827747069,0.2507931344301698
EFCAB6,0.985448915330525,0.8035540764469689,-0.2943856383491826
EFCAB6-AS1,0.0081922189303907,0.0036865224269592,-1.151778541842056
EFCAB7,0.9453302869274998,0.9455243052083896,0.0002960660409975221
EFCAB8,0.0050515839338905,0.0018835267321416,-1.4228191230826355
EFCAB9,0.040993729651064,0.0659130033893944,0.6851465510302754
EFCC1,0.0,0.0011680815643579,10.19115987183677
EFEMP1,0.0167799528262509,0.0050219389816957,-1.7402209801777844
EFEMP2,0.4873101495750437,0.5100614751302937,0.06583073530901981
EFHB,0.5676053893162754,0.4798921795458651,-0.2421775203465168
EFHC1,1.2034880062557054,1.0357297257765656,-0.2165739899839773
EFHC2,0.0557074469840239,0.0840088029908277,0.592661586129468
EFHD1,0.0030705257278353,0.0549906287391616,4.16218464407308
EFHD2,0.0439038866247884,0.0576788679794725,0.39368634145731074
EFL1,0.2520996328656532,0.2715588347280823,0.10727037251333255
EFL1P1,0.0085888909307309,0.0127973724829737,0.575248642104256
EFL1P2,0.0,0.0009076633886558,9.827602141558868
EFNA1,0.0140755137695321,0.003855793316565,-1.8678163362341351
EFNA2,0.0,0.0,0.0
EFNA3,0.0271197868101792,0.0262089689049977,-0.04928339150600621
EFNA4,0.006272121210811,0.0011078071121275,-2.500175022657008
EFNA5,0.0035747532855089,0.0076066650449187,1.0892065286736174
EFNB1,0.0026794812789434,0.0074134724133262,1.4678519803982972
EFNB2,0.0051908810668949,0.0142990792703949,1.4616939041278005
EFNB3,0.0056297248537322,0.0041983013672665,-0.4231713266782129
EFR3A,1.4484770652245258,1.2545138000538203,-0.20740834662746818
EFR3B,0.0653962890835745,0.0314440329721851,-1.056398684517802
EFS,0.0014993451337638,0.0101595784483309,2.759616221850155
EFTUD2,0.5536969256089291,0.4860554307378131,-0.18797529770011967
EGF,0.001699594862257,0.0038068759033081,1.1629469783032484
EGFEM1P,0.0329679713783479,0.0374427637706135,0.183616582893463
EGFL6,0.0,0.0003872963122691,8.601014195511084
EGFL7,0.0158652640580858,0.0391220829039725,1.3020575946284716
EGFL8,0.0,0.0,0.0
EGFLAM,0.0458762187178026,0.1214551323945598,1.4045854978783328
EGFLAM-AS1,0.0,0.0,0.0
EGFLAM-AS2,0.0233036349118567,0.0251091239205893,0.10765223651552426
EGFLAM-AS4,0.0007027894730802,0.0006153886900136,-0.1913035447731749
EGFR,0.0054272116208079,0.0072993658974506,0.4274918084502055
EGLN1,0.0488837925077125,0.0892175723069435,0.867958332739443
EGLN2,0.0147424729669693,0.0264863420128691,0.8452266723154142
EGLN3,0.0038323256856035,0.0076931519987691,1.005165753436023
EGR1,0.0299755293414333,0.0619641039488423,1.0476226222157632
EGR2,0.0057357747018341,0.0299790418448113,2.3856906311341666
EGR3,0.0008562430972426,0.0114804211915846,3.7434530400763935
EGR4,0.0053015476577941,0.0026758533797894,-0.9861475624366594
EHBP1,1.319224233909743,1.1214740270387402,-0.23429340486445072
EHBP1L1,0.0,0.0120350836192348,13.55507841431741
EHD1,0.1604193347906622,0.1794288725414845,0.16156307002732537
EHD2,0.0032193523564667,0.0056748174046619,0.8176096273774419
EHD3,0.0049178877085346,0.0034797493538268,-0.4989341902819677
EHD4,0.0110838075875497,0.0161981680801945,0.5473359965668868
EHD4-AS1,0.0,0.0,0.0
EHF,0.0,0.0078344993163993,12.93580949788453
EHHADH,0.1207833276119706,0.1144360919270839,-0.07787852819734915
EHHADH-AS1,0.0026750784959518,0.0002982754649507,-3.1605745198834616
EHMT1,0.8534389561089043,1.044245850670115,0.2911012315843562
EHMT2,0.0324296829893913,0.0907918282641018,1.4852189361343564
EHMT2-AS1,0.0,0.0,0.0
EI24,0.923393142448531,0.9764556852129844,0.08060946812883604
EID1,0.7562468536426581,0.8097967454349833,0.09870248372838915
EID2,0.0511470876385226,0.1129209290208592,1.142573473785629
EID2B,0.2577306506798338,0.3193049453615844,0.30906969768887993
EID3,2.009000132414154,2.0835113979969675,0.052539307586231154
EIF1,4.197239068940682,3.885678080640005,-0.1112742299635738
EIF1AD,0.1750252833604144,0.233227192858422,0.4141706084405819
EIF1AX,0.1531534756153121,0.0795213362452384,-0.9455554804406398
EIF1AX-AS1,0.0,0.0,0.0
EIF1AXP1,0.01814532275679,0.0057243745919369,-1.6642352322846479
EIF1AY,0.1980086605354236,0.2840628828154846,0.5206445938054041
EIF1B,2.282431478096689,2.4216803201058985,0.08543684567022054
EIF1B-AS1,0.0948240680928564,0.1139340796686557,0.26487160169597757
EIF1P3,0.0091152361691621,0.0062727040542641,-0.5391208247842803
EIF1P4,0.00109637786135,0.0,-10.099844660750417
EIF1P5,0.0042845901828638,0.0003984302384551,-3.423478436575019
EIF1P6,0.0009128277722282,0.0,-9.835778478071857
EIF2A,0.3654137369666394,0.3577760375708266,-0.03047402121370888
EIF2AK1,0.3710934907611883,0.4203592749050835,0.17983975440000483
EIF2AK2,0.0261053755864504,0.0311016934126166,0.25263734083115225
EIF2AK3,0.0853917490312753,0.0854963278976328,0.0017657599952149421
EIF2AK4,0.0537461155564127,0.0629150816530256,0.22724149228946144
EIF2B1,0.6607770041471588,0.6125130536390184,-0.10942271743328824
EIF2B2,0.5758714179384707,0.5935469637196784,0.04361539242155881
EIF2B3,1.1756119481463914,1.1214801082511467,-0.0680078360486609
EIF2B4,0.5726850698891444,0.7509938694411964,0.39105854020160746
EIF2B5,0.2325331587157407,0.2372934185988635,0.029235507042467353
EIF2D,0.450572197522358,0.4340113813912604,-0.05402529690966237
EIF2S1,1.8131797749914524,1.8382746391767224,0.019830337280494655
EIF2S2,2.331304177892747,2.284265278115845,-0.029407035606012804
EIF2S2P2,0.0095550911718709,0.000577512092994,-4.046001595889187
EIF2S2P3,0.1172227638293905,0.0756215062180683,-0.6323774975267518
EIF2S2P4,0.1763319197146505,0.1546266402656281,-0.18950360811954184
EIF2S3,0.0577857566960063,0.0627356287163295,0.1185691046651889
EIF2S3B,0.1216324364421878,0.0702672502509028,-0.7915949935917862
EIF3A,1.3497439036556629,1.3961366954910246,0.048754466327364035
EIF3B,0.3310659061310126,0.5057274135266006,0.6112400319003991
EIF3C,0.2697995700813987,0.1420361200003119,-0.9256253835411333
EIF3CL,0.000958350481649,0.0028281722746207,1.5602501486834022
EIF3D,0.9850472630945776,0.8960058785925427,-0.13668460429238108
EIF3E,1.992086096361817,1.859700230929747,-0.0992098603555721
EIF3EP1,0.0132879002090942,0.0164729545840509,0.3099652046207225
EIF3F,0.6328990813354721,0.7021717520088264,0.1498482600143979
EIF3FP1,0.0070978904640312,0.0007835922880489,-3.1775784931989413
EIF3FP3,0.0078174977248862,0.0095977515002294,0.2959553387793219
EIF3G,0.7420936577107002,1.2608010661300102,0.7646666777895316
EIF3H,1.66862987313182,1.6352092743422666,-0.029188677467187635
EIF3I,1.2931826140449132,1.199135879537959,-0.10893078281453708
EIF3J,1.0582030865577603,0.9427787810088372,-0.16662517046164682
EIF3J-AS1,0.1063633278451898,0.1172743651262099,0.14088560739558545
EIF3K,1.3918534710120092,1.5154735101650558,0.12276121230540123
EIF3KP1,0.0,0.0,0.0
EIF3KP3,0.0,0.0017048386572099,10.736265483809062
EIF3L,0.1725875785707872,0.1257971514214107,-0.4562262718959186
EIF3LP1,0.0,0.0,0.0
EIF3LP2,0.0023615701463032,0.00173838655557,-0.44177857646345503
EIF3LP3,0.0,0.0,0.0
EIF3M,1.2246892439889805,1.216079759971434,-0.010177858874583213
EIF4A1,0.0222279019088154,0.0235978281577322,0.08627853968248722
EIF4A1P10,0.0045918596008929,0.004273668348622,-0.10358019006471093
EIF4A1P11,0.0,0.001988062968469,10.957873233463205
EIF4A1P2,0.0012006907666606,0.0004897182837826,-1.29209876116857
EIF4A1P4,0.0,0.0013279560780107,10.37607770900284
EIF4A1P6,0.0010507837595098,0.0,-10.038622410252238
EIF4A1P9,0.0,0.0003411613704019,8.418533080299136
EIF4A2,3.360078837129703,2.9503950844848736,-0.18758686628769172
EIF4A2P1,0.0,0.0006649946662847,9.379366813084136
EIF4A2P2,0.0017145632005103,0.0017260824658229,0.009654696169118968
EIF4A2P3,0.0119114064795578,0.0056385393141666,-1.0788156671757863
EIF4A2P4,0.0103684796705497,0.0066997128048227,-0.6299570239825449
EIF4A3,1.2057675948281577,1.422862363644028,0.23884406886688564
EIF4B,0.5653835774737355,0.7218175669773224,0.35240372347622045
EIF4BP2,0.0,0.0,0.0
EIF4BP3,0.0146262266576194,0.0403714435952023,1.4647146520424452
EIF4BP6,0.0024056541360214,0.0089850148359566,1.9006526189812059
EIF4BP7,0.0013809701659162,0.0032005900567212,1.2120621206949154
EIF4BP8,0.0317723417544424,0.0444490642725856,0.484368671947392
EIF4E,0.6440616171137367,0.618897374366707,-0.057498424499176796
EIF4E1B,0.0101496107847997,0.0010227454003094,-3.3096376652266613
EIF4E2,0.5639620294755225,0.7246416784645673,0.3616691870457022
EIF4E3,0.0039307483407822,0.0128974258397674,1.7139521185863964
EIF4EBP1,0.0157946600373966,0.0225016537324932,0.5105669253567988
EIF4EBP2,0.4812550622065757,0.5091443186264237,0.08127277056271831
EIF4EBP2P2,0.0,0.0005547936634032,9.118405576258338
EIF4EBP3,0.0093481857845789,0.0087381784019953,-0.09734307321372837
EIF4ENIF1,0.3664789954684585,0.4721744750924651,0.36558865945617924
EIF4EP1,0.0,0.0002746253834899,8.106564947732291
EIF4EP2,0.0,0.0052325532119371,12.353575051532612
EIF4G1,0.2924798541789368,0.3170241541541829,0.1162551257542706
EIF4G2,2.5138618486140114,2.522861905682061,0.005155869965025912
EIF4G3,3.7819613354281545,3.203089628542266,-0.23967037711898964
EIF4H,0.5899245585941197,0.5836470393378312,-0.01543428089096363
EIF4HP1,0.0097011742591865,0.0050812994451785,-0.9328267113994254
EIF4HP2,0.0122346265983878,0.0,-13.578800364680621
EIF5,3.579034953169496,3.2260584169400484,-0.14979802638831835
EIF5A,1.6586018641891862,1.8374938476867664,0.14777171586147542
EIF5A2,0.8237600082731565,0.7000210908220905,-0.23482538923768892
EIF5A2P1,0.0081726023214837,0.0067552390726279,-0.2747516726991114
EIF5AL1,0.9172872723565544,0.8038184328241174,-0.19050373897721803
EIF5AP2,0.0045492759849149,0.0,-12.151738335466412
EIF5AP4,0.0127867634893793,0.0052456903746545,-1.2852844075462853
EIF5B,1.7415331417254605,1.7306265905687,-0.00906344820960209
EIF5P1,0.0224154380734636,0.0114802697285471,-0.9652748546820277
EIF6,1.1012448129926455,1.1641801389774074,0.08017901569497417
EIPR1,0.2021496268509984,0.2996222793027289,0.5677190414047101
EIPR1-IT1,0.0011450717659026,0.0004156749599937,-1.4597030778271625
ELAC1,0.2570793745622893,0.2983588720545465,0.2148340337302718
ELAC2,0.4190758725637893,0.4415893232735018,0.07549365196863533
ELANE,0.0,0.0,0.0
ELAVL1,1.0694153517686416,1.1016972155901046,0.04290544417183477
ELAVL2,0.6311113541485238,0.3381765533490403,-0.9001159611583802
ELAVL3,0.0087592312933929,0.0050250218915871,-0.8015520062079812
ELAVL4,0.0460094482694515,0.0359998725096631,-0.3539296405272125
ELDR,0.0381130859551625,0.048988589829586,0.3621509344714181
ELF1,0.1031378006562191,0.0770611462320085,-0.42049290276291323
ELF2,1.4959143294871464,1.27449997923084,-0.23109603753351635
ELF3,0.0,0.0014465566274068,10.499404071205444
ELF4,0.0023911343492054,0.0039718953392627,0.7318923702599303
ELF5,0.0014509509600045,0.0056147950703023,1.951497563480732
ELFN1,0.0015873766671402,0.0007960971614816,-0.9947255771638448
ELFN1-AS1,0.0,0.0,0.0
ELFN2,0.2962384982913791,0.2016700673921909,-0.5547598877929668
ELK1,0.0071836828266541,0.0197546559314953,1.4592693734592863
ELK2AP,0.0355638258206383,0.0122301606627181,-1.5398897845923076
ELK2BP,0.0702624378638341,0.0380674060181918,-0.8841800034260108
ELK3,0.0278450299058583,0.0192348867248357,-0.5336713170637849
ELK4,0.6609058303733373,0.5956331971085695,-0.1500203202174953
ELL,0.1975251931602491,0.1765445739693147,-0.16200332309226104
ELL2,0.5069173972282013,0.4235258333486825,-0.25930014643714494
ELL2P1,0.0,0.0,0.0
ELL3,0.0048374694261473,0.0059615615286673,0.3013815028677562
ELMO1,0.0029077454747667,0.0096885482924153,1.736032350434333
ELMO2,0.1038241651194645,0.1558756542634665,0.5862487047752499
ELMO2P1,0.0,0.0,0.0
ELMO3,0.0282135893975176,0.2846652170706028,3.334758031029427
ELMOD1,0.0269156039223157,0.0291431831858912,0.11471157221429995
ELMOD2,0.3665467933524037,0.4669397666654733,0.34923822938599686
ELMOD3,0.3040205926525148,0.4260319488372341,0.48679121849439116
ELMSAN1,0.0134749609645403,0.0243289005173887,0.852342266686049
ELN,0.0,0.0023661041676206,11.208907479878226
ELN-AS1,0.0,0.000768080787658,9.586991343009656
ELOA,0.9035818482983404,0.7495095881619029,-0.26970802699134944
ELOA-AS1,0.050769630480464,0.1558977396533378,1.6185431837847088
ELOA2,0.0043419589676115,0.0027198911642981,-0.6745990723254409
ELOB,3.273040880786333,3.897577074990367,0.25194586004036873
ELOBP1,0.0,0.0008079446399072,9.659897165033
ELOBP2,1.9178586397875057,1.4995940717554923,-0.3549241498409234
ELOC,2.864356999541341,3.1231608613794384,0.12479552260954486
ELOCP19,0.0061852712858769,0.0057604647697089,-0.1026344583581298
ELOCP2,0.011472987969919,0.007374802820283,-0.6374949171239634
ELOCP29,0.0013384736025016,0.0006306542277554,-1.084459212194307
ELOCP31,0.0008803878441165,0.0,-9.78363318923353
ELOF1,1.0090606258243435,1.2797719369886784,0.3428735775574431
ELOVL1,0.1181881565058167,0.1561744002670924,0.4020695487162231
ELOVL2,1.442098131539847,1.2044088633862229,-0.2598439124699462
ELOVL2-AS1,0.2541298846735143,0.2310151623670127,-0.13757792851782416
ELOVL3,0.0,0.0016561305016655,10.694471506226888
ELOVL4,0.1302585583519017,0.1192777713111288,-0.12705193867354275
ELOVL5,0.0670101030124882,0.1744115915936958,1.380032138824003
ELOVL6,0.040529618441876,0.0024482890378773,-4.048577249209141
ELOVL7,0.0034017530522457,0.005734066308469,0.7531077121873452
ELP1,0.1515241505150588,0.1483723828646173,-0.03032496974024565
ELP2,0.7681641856591295,0.6667877782930061,-0.20418675563111113
ELP3,0.373081337482059,0.3867551191104316,0.05193005614111323
ELP4,0.5289779071936156,0.4897015261073896,-0.1113045585018049
ELP5,1.0199944152620917,1.4499047383772474,0.5073964429525248
ELP6,0.7203720595370805,0.8068825573248103,0.16361626242084304
ELSPBP1,0.0019710624396322,0.0028329677653608,0.5231181173917863
EMB,0.0108320767871656,0.0212461401703527,0.9718256176824749
EMBP1,0.0,0.0052329431735048,12.353682545359103
EMC1,0.306263831752451,0.2270286955059609,-0.4318986979417888
EMC10,0.0594671942766388,0.1122629463339257,0.9167045045822428
EMC2,1.7383381188843077,1.7517708917043218,0.011105371930025068
EMC3,1.5147243290601748,1.6386734130525986,0.11347302694986951
EMC3-AS1,0.0127727907380136,0.067846682523491,2.4091128168926175
EMC4,1.3704464833448746,1.7033611569883296,0.3137381594091744
EMC6,0.001585168453736,1.2811119651146694,9.657635983141958
EMC7,1.3275791880318712,1.5775507488131684,0.24888832623985369
EMC8,0.2571924003101299,0.3352269809903881,0.3822889507283125
EMC9,0.1552177491507949,0.1610811306489479,0.05349362642008785
EMCN,0.0139902510226687,0.0075415598221067,-0.8913988273881056
EMD,0.0705938184173457,0.1003076737913894,0.5068121623747627
EME1,0.3685859111787153,0.5098372662773977,0.4680348193339807
EME2,0.0080230595671814,0.0314436972806321,1.9704125257197334
EMG1,0.2876493406127348,0.3273561566460279,0.18654934076266616
EMG1-1,0.0174360785973743,0.005687418001602,-1.6160589642713212
EMG1-2,0.0164151348137903,0.0068390623408625,-1.2630331047935968
EMID1,0.0,0.0010204846070842,9.99645174869347
EMILIN1,0.005321993060125,0.002211174888991,-1.2667722394167404
EMILIN2,0.0967592737298316,0.1392434107316238,0.5251326632258821
EMILIN3,0.0,0.0034479621109441,11.751946564619653
EML1,0.0394828331816758,0.0460915797318277,0.22327245863053424
EML2,0.0670865142452539,0.059752973778636,-0.1670096304687738
EML2-AS1,0.0,0.0023175649021608,11.17901639641442
EML3,0.0053398691841284,0.0233764590298409,2.129971673976242
EML4,0.8374727451738966,0.7244967401382365,-0.20906277291740855
EML5,0.0937783910462671,0.1616498610973568,0.7855383764674555
EML6,0.1337656547272504,0.1245610518572355,-0.10285391200649116
EMP1,0.0096685191703475,0.0139679193614869,0.5307043611991418
EMP2,0.058967225787176,0.0518141038573776,-0.1865650895828253
EMP3,0.2694660751518173,0.3789196695475212,0.4917868308386993
EMSY,0.7327060767854976,0.557087832964299,-0.3953291529150456
EMX1,0.0109337416023408,0.0378046254986,1.789681795640042
EMX2,0.0042831703859506,0.0028693458865461,-0.5777912616362116
EMX2OS,0.0158430825419831,0.1200402956106024,2.921514767788602
EN1,0.0011692751366547,0.0010501688577781,-0.15485331369767724
EN2,0.043798553104775,0.0792323369719442,0.8551914138911826
ENAH,0.0636040539186806,0.1005339722534417,0.660484138303106
ENAM,0.0016751113679589,0.0019591683439824,0.22585955078036157
ENC1,0.0006966457039746,0.0076375594783609,3.4527341307647825
ENDOD1,0.0040867297569176,0.0096389861084051,1.2377312457715262
ENDOG,0.0160946525853214,1.2487676309696332,6.277691321287984
ENDOU,0.0,0.0002921597598222,8.195543277253451
ENDOV,0.3049026109709189,0.3572601319025732,0.22862572869404124
ENG,0.0155789427549405,0.0296510861229812,0.9284436741962492
ENGASE,0.0137901705865192,0.0192856030994171,0.48385415037249846
ENHO,0.0081672524045342,0.0179748666988041,1.137961979000744
ENKD1,0.3305724129511366,0.4976379460371892,0.5901286999881497
ENKUR,0.4076238578003926,0.3672565283052836,-0.15044996821999945
ENO1,1.4852667359120075,1.4467072396958016,-0.037949015932966776
ENO1-AS1,0.4189494204046231,0.5989004294736808,0.5155390537404013
ENO1P2,0.0,0.0,0.0
ENO2,0.1690316419090205,0.1797865858243416,0.08899153507678692
ENO3,0.0543260262619673,0.0569338728543826,0.06764250085832495
ENO4,0.1430563628862343,0.1728239060692856,0.2727173892373982
ENOPH1,0.0389768184197197,0.0755197167666352,0.9542191118559399
ENOSF1,0.1245717872961729,0.1308241003315224,0.07065041676166481
ENOX1,0.0813795504975927,0.0555692174803139,-0.5503721530857906
ENOX1-AS1,0.0027577564361735,0.0,-11.42980237497568
ENOX2,0.0307108694341387,0.0912881390283694,1.571646896247341
ENPEP,0.0012034805102703,0.0023789405060723,0.9825144599071274
ENPP1,0.0212525795205522,0.0297675123686819,0.4860812872037682
ENPP2,0.0254549122641646,0.0431869604352434,0.7626284180087799
ENPP3,0.0330436452994176,0.0487787646836658,0.5618662885262444
ENPP4,0.2365746362906338,0.2954202684940873,0.32047218933509364
ENPP5,0.0260042576936732,0.0486004453903554,0.9021958856355865
ENPP6,0.0173653159855549,0.0082190449000984,-1.079073560048987
ENPP7,0.0,0.0006388279534134,9.321540213441075
ENPP7P1,0.0,0.0030508661319717,11.57547596538752
ENPP7P10,0.0,0.0049656792214005,12.278065856353853
ENPP7P12,0.0064697255098317,0.0,-12.659711763611822
ENPP7P14,0.0,0.0,0.0
ENPP7P2,0.0134934555621351,0.0085728526556297,-0.6543512427040565
ENPP7P4,0.0026532791661672,0.0005370261808315,-2.302571832995775
ENPP7P5,0.0,0.0,0.0
ENPP7P7,0.0,0.0008194033630979,9.680189595676739
ENPP7P8,0.0,0.000831306694143,9.700971430385886
ENSA,0.8092623848422419,0.7770648464781922,-0.05857246821489969
ENTHD1,0.7605084094156803,0.7728178419570213,0.023164170861205678
ENTPD1,0.0515826523023533,0.0357143788566754,-0.5303684995479626
ENTPD1-AS1,0.4753126199995138,0.612532706062171,0.3659094915615805
ENTPD2,0.0,0.0029361128218932,11.520182968935552
ENTPD3,0.0189110255815197,0.0012634042103181,-3.902774242622295
ENTPD3-AS1,0.2769175639567764,0.2489827561097093,-0.15341014892637111
ENTPD4,0.5500970544589308,0.501828490777535,-0.13249154516944575
ENTPD5,0.3121282719345269,0.3792073400730824,0.2808470326960866
ENTPD6,0.0096973626927662,0.0543397239712641,2.486220673660286
ENTPD7,0.0666587190195529,0.0547957276798375,-0.2827254945836074
ENTPD8,0.0,0.0003746734772,8.553335454110167
ENY2,1.6047421868094855,1.8974974334977033,0.24175625879321883
EOGT,0.0550664501937513,0.0506262303011307,-0.12128624856042716
EOMES,0.0,0.0002764751877727,8.116214959155604
EP300,0.4923417252698733,0.4182390793396701,-0.23533162147804837
EP300-AS1,0.0885285201781088,0.1118015274212118,0.33672229493524825
EP400,0.6309521816472468,0.6133020451852544,-0.040932843191578874
EP400P1,1.1017634694684235,1.184877080578377,0.10492277531179577
EPAS1,0.0389110293266076,0.0328563746011057,-0.2439990117993802
EPB41,0.1149508344908152,0.1655290407186675,0.526063574048631
EPB41L1,0.1673984479387011,0.1210967053068592,-0.4671232425668047
EPB41L2,0.5639510024591861,0.72596187535437,0.3643233917273262
EPB41L3,0.0579503092681032,0.0566758482801504,-0.03208172152246322
EPB41L4A,0.0294161451427883,0.0290528110628775,-0.017929825545668916
EPB41L4A-AS1,0.3863776149975655,0.8391318364489615,1.1188839631794174
EPB41L4A-AS2,0.0,0.0016167982862921,10.659816022524195
EPB41L4B,0.006625999602878,0.0210222372264612,1.6655570992077042
EPB41L5,0.6319577247113879,0.7230145836240504,0.1941964085002287
EPB42,0.0160799409832211,0.0119292996188695,-0.43072155341997004
EPC1,1.041118229765427,1.0353737594165031,-0.007982243213798437
EPC2,0.1727482984327543,0.233544087867409,0.43502124981289236
EPCAM,0.3660591584821788,0.6877448238338062,0.9097947130495005
EPDR1,0.0029166323407137,0.0113218907043544,1.9563723198110494
EPG5,0.1841632256708237,0.1661439201112495,-0.148550658542323
EPGN,0.0012404223530105,0.000808070147091,-0.6176573322702161
EPHA1,0.0072669766387374,0.0059696900239113,-0.28365611108296007
EPHA1-AS1,0.0028942842263713,0.0025190868631171,-0.20023152087277
EPHA10,0.1382863570559973,0.1695166354933003,0.2937661057268919
EPHA2,0.0021197274311423,0.0030272118788231,0.5139069429732991
EPHA3,0.0,0.0006536591149084,9.354600071617407
EPHA4,0.1481921315317258,0.0963236614006148,-0.6215014683760963
EPHA5,0.0209092660220716,0.0124854520828327,-0.7438478102470886
EPHA5-AS1,0.0,0.0001488467642628,7.227344120924089
EPHA6,0.1879765053572862,0.209482427088667,0.15627608245344587
EPHA7,0.0010340031953423,0.00584207620534,2.497092883287865
EPHA8,0.0018678562022889,0.0068716298366211,1.8787066908720658
EPHB1,0.0149733593791654,0.0225505383474781,0.5907315657831078
EPHB2,0.0086306655075965,0.0081149599958304,-0.08887720494710788
EPHB3,0.0010340031953423,0.0014259893295299,0.4633393252109959
EPHB4,0.0247383896456094,0.0153087495441892,-0.6923592258628373
EPHB6,0.005646627824874,0.0132273828467563,1.2279197805760247
EPHX1,0.0286503988912658,0.0458193075919124,0.677381563874576
EPHX2,0.0115048989867039,0.0120071613291281,0.06164155515357384
EPHX3,0.0686053944293795,0.0979231692415358,0.5133219354145101
EPHX4,0.0135508254472116,0.0245997649818686,0.8602159806720865
EPM2A,0.0764119495144419,0.1751092436212105,1.1963744271277386
EPM2AIP1,0.2599459530107084,0.1735245048532515,-0.5830695183260054
EPN1,0.1056407987832863,0.2730403719521702,1.3699387968101386
EPN2,0.8363861686381855,0.6912156683859081,-0.27503292123821094
EPN2-AS1,0.0051458470463425,0.0007778404328803,-2.7242892217882675
EPN3,0.0007513010775259,0.0015048850513785,1.0012295872087325
EPO,0.0,0.0,0.0
EPOP,0.0952420842622777,0.1255081906452602,0.39810676673340645
EPOR,0.0154751688063568,0.0198261481321905,0.3574288100882019
EPPIN,0.0374993010096153,0.0936962269407873,1.3211041746100018
EPPIN-WFDC6,0.0,0.0002821482710364,8.145413910224175
EPPK1,0.0524713065679972,0.0505475368625783,-0.05388687545912569
