ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,neg_log10_pvalue
BP,GO:0021795,cerebral cortex cell migration,2/799,42/18723,0.540298079615091,0.998218647800516,0.998218647800516,ZMIZ1/SUN1,2,0.26736657607370684
BP,GO:0030808,regulation of nucleotide biosynthetic process,2/799,42/18723,0.540298079615091,0.998218647800516,0.998218647800516,HPCA/PINK1,2,0.26736657607370684
BP,GO:0030890,positive regulation of B cell proliferation,2/799,42/18723,0.540298079615091,0.998218647800516,0.998218647800516,MEF2C/IL7,2,0.26736657607370684
BP,GO:0033003,regulation of mast cell activation,2/799,42/18723,0.540298079615091,0.998218647800516,0.998218647800516,IL13RA2/FER,2,0.26736657607370684
BP,GO:0042168,heme metabolic process,2/799,42/18723,0.540298079615091,0.998218647800516,0.998218647800516,HMOX2/SRRD,2,0.26736657607370684
BP,GO:0045773,positive regulation of axon extension,2/799,42/18723,0.540298079615091,0.998218647800516,0.998218647800516,MAPT/ILK,2,0.26736657607370684
BP,GO:0048489,synaptic vesicle transport,2/799,42/18723,0.540298079615091,0.998218647800516,0.998218647800516,KIF5C/PINK1,2,0.26736657607370684
BP,GO:0055090,acylglycerol homeostasis,2/799,42/18723,0.540298079615091,0.998218647800516,0.998218647800516,C1QTNF3/RORA,2,0.26736657607370684
BP,GO:0070328,triglyceride homeostasis,2/799,42/18723,0.540298079615091,0.998218647800516,0.998218647800516,C1QTNF3/RORA,2,0.26736657607370684
BP,GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,2/799,42/18723,0.540298079615091,0.998218647800516,0.998218647800516,MAD1L1/RAD21,2,0.26736657607370684
BP,GO:2000404,regulation of T cell migration,2/799,42/18723,0.540298079615091,0.998218647800516,0.998218647800516,SELENOK/APP,2,0.26736657607370684
BP,GO:0071478,cellular response to radiation,8/799,186/18723,0.541808084899981,0.998218647800516,0.998218647800516,INTS7/SAG/ZBTB1/ERCC4/HSF1/EEF1D/BCL2L1/METTL3,8,0.26615451868038664
BP,GO:0048588,developmental cell growth,10/799,234/18723,0.543766430172659,0.998218647800516,0.998218647800516,RND2/BCL11A/APP/MAPT/ILK/DCC/FSTL4/PRKCZ/MEX3C/RAB21,10,0.264587607415661
BP,GO:0060560,developmental growth involved in morphogenesis,10/799,234/18723,0.543766430172659,0.998218647800516,0.998218647800516,RND2/BCL11A/MAGI2/APP/MAPT/ILK/DCC/FSTL4/PRKCZ/RAB21,10,0.264587607415661
BP,GO:0000712,resolution of meiotic recombination intermediates,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,ERCC4,1,0.26435736379325353
BP,GO:0001522,pseudouridine synthesis,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,NHP2,1,0.26435736379325353
BP,GO:0002544,chronic inflammatory response,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,S100A8,1,0.26435736379325353
BP,GO:0003128,heart field specification,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,MEF2C,1,0.26435736379325353
BP,GO:0003417,growth plate cartilage development,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,THBS3,1,0.26435736379325353
BP,GO:0006625,protein targeting to peroxisome,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,PEX5,1,0.26435736379325353
BP,GO:0006957,"complement activation, alternative pathway",1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,C3,1,0.26435736379325353
BP,GO:0009125,nucleoside monophosphate catabolic process,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,NT5C2,1,0.26435736379325353
BP,GO:0010663,positive regulation of striated muscle cell apoptotic process,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,CAPN2,1,0.26435736379325353
BP,GO:0010666,positive regulation of cardiac muscle cell apoptotic process,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,CAPN2,1,0.26435736379325353
BP,GO:0019184,nonribosomal peptide biosynthetic process,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,SLC1A2,1,0.26435736379325353
BP,GO:0019896,axonal transport of mitochondrion,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,MAPT,1,0.26435736379325353
BP,GO:0021534,cell proliferation in hindbrain,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,RORA,1,0.26435736379325353
BP,GO:0030728,ovulation,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,TNFAIP6,1,0.26435736379325353
BP,GO:0031000,response to caffeine,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,CASQ2,1,0.26435736379325353
BP,GO:0032095,regulation of response to food,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,NUCB2,1,0.26435736379325353
BP,GO:0032634,interleukin-5 production,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,PRKCZ,1,0.26435736379325353
BP,GO:0032674,regulation of interleukin-5 production,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,PRKCZ,1,0.26435736379325353
BP,GO:0032785,"negative regulation of DNA-templated transcription, elongation",1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,RNF168,1,0.26435736379325353
BP,GO:0035372,protein localization to microtubule,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,MAPRE3,1,0.26435736379325353
BP,GO:0035743,"CD4-positive, alpha-beta T cell cytokine production",1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,PRKCZ,1,0.26435736379325353
BP,GO:0035930,corticosteroid hormone secretion,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,SELENOM,1,0.26435736379325353
BP,GO:0036499,PERK-mediated unfolded protein response,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,AGR2,1,0.26435736379325353
BP,GO:0042693,muscle cell fate commitment,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,MEF2C,1,0.26435736379325353
BP,GO:0043116,negative regulation of vascular permeability,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,ARHGAP35,1,0.26435736379325353
BP,GO:0044247,cellular polysaccharide catabolic process,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,PPP1CB,1,0.26435736379325353
BP,GO:0044872,lipoprotein localization,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,APOB,1,0.26435736379325353
BP,GO:0045116,protein neddylation,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,DCUN1D1,1,0.26435736379325353
BP,GO:0046040,IMP metabolic process,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,NT5C2,1,0.26435736379325353
BP,GO:0048268,clathrin coat assembly,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,HIP1,1,0.26435736379325353
BP,GO:0048643,positive regulation of skeletal muscle tissue development,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,MEF2C,1,0.26435736379325353
BP,GO:0050665,hydrogen peroxide biosynthetic process,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,SOD1,1,0.26435736379325353
BP,GO:0051382,kinetochore assembly,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,MIS12,1,0.26435736379325353
BP,GO:0051782,negative regulation of cell division,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,E2F7,1,0.26435736379325353
BP,GO:0060192,negative regulation of lipase activity,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,HDAC9,1,0.26435736379325353
BP,GO:0060438,trachea development,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,MAPK3,1,0.26435736379325353
BP,GO:0071318,cellular response to ATP,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,SOD1,1,0.26435736379325353
BP,GO:0071786,endoplasmic reticulum tubular network organization,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,ATL3,1,0.26435736379325353
BP,GO:0071800,podosome assembly,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,LCP1,1,0.26435736379325353
BP,GO:0072662,protein localization to peroxisome,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,PEX5,1,0.26435736379325353
BP,GO:0072663,establishment of protein localization to peroxisome,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,PEX5,1,0.26435736379325353
BP,GO:0098877,neurotransmitter receptor transport to plasma membrane,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,MAPK10,1,0.26435736379325353
BP,GO:0150078,positive regulation of neuroinflammatory response,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,STAP1,1,0.26435736379325353
BP,GO:1900006,positive regulation of dendrite development,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,ELAVL4,1,0.26435736379325353
BP,GO:1900151,"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,CPEB3,1,0.26435736379325353
BP,GO:1900242,regulation of synaptic vesicle endocytosis,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,PPP3CC,1,0.26435736379325353
BP,GO:1900424,regulation of defense response to bacterium,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,KLK5,1,0.26435736379325353
BP,GO:1901673,regulation of mitotic spindle assembly,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,KIF15,1,0.26435736379325353
BP,GO:1902683,regulation of receptor localization to synapse,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,PRKCZ,1,0.26435736379325353
BP,GO:1904872,regulation of telomerase RNA localization to Cajal body,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,NHP2,1,0.26435736379325353
BP,GO:1905820,positive regulation of chromosome separation,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,CUL3,1,0.26435736379325353
BP,GO:2001135,regulation of endocytic recycling,1/799,18/18723,0.54405478738445,0.998218647800516,0.998218647800516,EHD1,1,0.26435736379325353
BP,GO:0051783,regulation of nuclear division,6/799,139/18723,0.547161213335284,0.998218647800516,0.998218647800516,PKMYT1/TOM1L1/MAD1L1/RAD21/CUL3/CUL9,6,0.26188469606769915
BP,GO:0071675,regulation of mononuclear cell migration,5/799,115/18723,0.547175199581968,0.998218647800516,0.998218647800516,SELENOK/APP/ADTRP/MAPK3/AKIRIN1,5,0.2618735950028236
BP,GO:0090630,activation of GTPase activity,5/799,115/18723,0.547175199581968,0.998218647800516,0.998218647800516,ARHGAP24/RANGAP1/TIAM2/TSC1/TBC1D21,5,0.2618735950028236
BP,GO:0050657,nucleic acid transport,7/799,163/18723,0.547456290936306,0.998218647800516,0.998218647800516,EIF4A3/NUP35/HSF1/TOMM20L/TSC1/C12orf50/KIF5C,7,0.2616505492968661
BP,GO:0050658,RNA transport,7/799,163/18723,0.547456290936306,0.998218647800516,0.998218647800516,EIF4A3/NUP35/HSF1/TOMM20L/TSC1/C12orf50/KIF5C,7,0.2616505492968661
BP,GO:0001657,ureteric bud development,4/799,91/18723,0.547722656255143,0.998218647800516,0.998218647800516,GREB1L/PBX1/ILK/SMAD1,4,0.2614392943403697
BP,GO:0002065,columnar/cuboidal epithelial cell differentiation,4/799,91/18723,0.547722656255143,0.998218647800516,0.998218647800516,KLF5/AGR2/RFX3/CDK6,4,0.2614392943403697
BP,GO:0002275,myeloid cell activation involved in immune response,4/799,91/18723,0.547722656255143,0.998218647800516,0.998218647800516,SNAP23/IL13RA2/FER/PRKCE,4,0.2614392943403697
BP,GO:0019935,cyclic-nucleotide-mediated signaling,4/799,91/18723,0.547722656255143,0.998218647800516,0.998218647800516,INSL3/OPRL1/TCP11/CAP1,4,0.2614392943403697
BP,GO:0060191,regulation of lipase activity,4/799,91/18723,0.547722656255143,0.998218647800516,0.998218647800516,FLT1/HPCA/PRKCZ/HDAC9,4,0.2614392943403697
BP,GO:0072080,nephron tubule development,4/799,91/18723,0.547722656255143,0.998218647800516,0.998218647800516,GREB1L/PBX1/ILK/MEF2C,4,0.2614392943403697
BP,GO:0048638,regulation of developmental growth,14/799,330/18723,0.547781913621784,0.998218647800516,0.998218647800516,RND2/BCL11A/AGR2/PPIB/APP/MBD5/MAPT/ILK/MEF2C/DCC/FSTL4/SOD1/IL7/RAB21,14,0.26139231115458117
BP,GO:0046474,glycerophospholipid biosynthetic process,9/799,211/18723,0.548551019828498,0.998218647800516,0.998218647800516,AGPAT4/SLC44A2/PIGF/CAPN2/AGPAT1/INPP4B/ETNK2/LPIN1/INPP1,9,0.2607829731949583
BP,GO:0045930,negative regulation of mitotic cell cycle,10/799,235/18723,0.549241328487954,0.998218647800516,0.998218647800516,CTDSP2/GIGYF2/BRINP3/TOM1L1/E2F7/MAD1L1/RAD21/RBL2/TIMP2/FHL1,10,0.2602367910657319
BP,GO:2000116,regulation of cysteine-type endopeptidase activity,10/799,235/18723,0.549241328487954,0.998218647800516,0.998218647800516,MAP2K5/MAPT/HSF1/S100A8/GPX1/IFT57/NDUFA13/GPI/HIP1/CAST,10,0.2602367910657319
BP,GO:0006513,protein monoubiquitination,3/799,67/18723,0.549284965681032,0.998218647800516,0.998218647800516,CUL3/RNF168/UBB,3,0.2602022877638627
BP,GO:0006879,cellular iron ion homeostasis,3/799,67/18723,0.549284965681032,0.998218647800516,0.998218647800516,SOD1/ATP6V1A/FTH1,3,0.2602022877638627
BP,GO:0010517,regulation of phospholipase activity,3/799,67/18723,0.549284965681032,0.998218647800516,0.998218647800516,FLT1/HPCA/PRKCZ,3,0.2602022877638627
BP,GO:0035914,skeletal muscle cell differentiation,3/799,67/18723,0.549284965681032,0.998218647800516,0.998218647800516,KLF5/MEF2C/AKIRIN1,3,0.2602022877638627
BP,GO:0050435,amyloid-beta metabolic process,3/799,67/18723,0.549284965681032,0.998218647800516,0.998218647800516,BACE1/LRRTM3/ACE,3,0.2602022877638627
BP,GO:0045927,positive regulation of growth,11/799,259/18723,0.549986531020395,0.998218647800516,0.998218647800516,RND2/AGR2/PPIB/MAP2K5/MAPT/ILK/EIF4G1/MEF2C/S100A8/IL7/CXCL16,11,0.2596479460969287
BP,GO:0051146,striated muscle cell differentiation,12/799,283/18723,0.550768951764154,0.998218647800516,0.998218647800516,IFT20/KLF5/SOX6/CAPN2/WDR1/NEBL/MEF2C/GPX1/TSC1/HDAC9/EHD1/FLII,12,0.2590305500010968
BP,GO:0010171,body morphogenesis,2/799,43/18723,0.553108570035869,0.998218647800516,0.998218647800516,PHLDB1/FUZ,2,0.25718961238519494
BP,GO:0033046,negative regulation of sister chromatid segregation,2/799,43/18723,0.553108570035869,0.998218647800516,0.998218647800516,MAD1L1/RAD21,2,0.25718961238519494
BP,GO:0033048,negative regulation of mitotic sister chromatid segregation,2/799,43/18723,0.553108570035869,0.998218647800516,0.998218647800516,MAD1L1/RAD21,2,0.25718961238519494
BP,GO:0042181,ketone biosynthetic process,2/799,43/18723,0.553108570035869,0.998218647800516,0.998218647800516,TPI1/SRD5A2,2,0.25718961238519494
BP,GO:0045776,negative regulation of blood pressure,2/799,43/18723,0.553108570035869,0.998218647800516,0.998218647800516,SNX5/OPRL1,2,0.25718961238519494
BP,GO:1901381,positive regulation of potassium ion transmembrane transport,2/799,43/18723,0.553108570035869,0.998218647800516,0.998218647800516,ATP1B3/ANK2,2,0.25718961238519494
BP,GO:1904706,negative regulation of vascular associated smooth muscle cell proliferation,2/799,43/18723,0.553108570035869,0.998218647800516,0.998218647800516,MEF2C/CNN1,2,0.25718961238519494
BP,GO:2000816,negative regulation of mitotic sister chromatid separation,2/799,43/18723,0.553108570035869,0.998218647800516,0.998218647800516,MAD1L1/RAD21,2,0.25718961238519494
BP,GO:0007006,mitochondrial membrane organization,5/799,116/18723,0.554928925365309,0.998218647800516,0.998218647800516,MAPK8/GHITM/BCL2L1/NDUFA13/PINK1,5,0.25576263723460313
BP,GO:0030518,intracellular steroid hormone receptor signaling pathway,5/799,116/18723,0.554928925365309,0.998218647800516,0.998218647800516,UBA5/ZMIZ1/PLPP1/LMO3/NR3C1,5,0.25576263723460313
BP,GO:0031058,positive regulation of histone modification,4/799,92/18723,0.556422891246738,0.998218647800516,0.998218647800516,UBE2N/MAPK3/C6orf89/PINK1,4,0.2545950114304552
BP,GO:0034502,protein localization to chromosome,4/799,92/18723,0.556422891246738,0.998218647800516,0.998218647800516,SGF29/MIS12/LRWD1/RAD21,4,0.2545950114304552
BP,GO:0072163,mesonephric epithelium development,4/799,92/18723,0.556422891246738,0.998218647800516,0.998218647800516,GREB1L/PBX1/ILK/SMAD1,4,0.2545950114304552
BP,GO:0072164,mesonephric tubule development,4/799,92/18723,0.556422891246738,0.998218647800516,0.998218647800516,GREB1L/PBX1/ILK/SMAD1,4,0.2545950114304552
BP,GO:0002294,"CD4-positive, alpha-beta T cell differentiation involved in immune response",3/799,68/18723,0.559395704309271,0.998218647800516,0.998218647800516,HLA-DRB1/RORA/PRKCZ,3,0.25228087296975193
BP,GO:0009206,purine ribonucleoside triphosphate biosynthetic process,3/799,68/18723,0.559395704309271,0.998218647800516,0.998218647800516,NME7/ATP6V1A/PINK1,3,0.25228087296975193
BP,GO:0010812,negative regulation of cell-substrate adhesion,3/799,68/18723,0.559395704309271,0.998218647800516,0.998218647800516,KANK1/CDKN2A/HOXA7,3,0.25228087296975193
BP,GO:0034394,protein localization to cell surface,3/799,68/18723,0.559395704309271,0.998218647800516,0.998218647800516,ASTN2/ANK2/RANGRF,3,0.25228087296975193
BP,GO:0046637,regulation of alpha-beta T cell differentiation,3/799,68/18723,0.559395704309271,0.998218647800516,0.998218647800516,HLA-DRB1/PRKCZ/ZNF683,3,0.25228087296975193
BP,GO:0090305,nucleic acid phosphodiester bond hydrolysis,11/799,261/18723,0.560352799510011,0.998218647800516,0.998218647800516,TDP2/PNLDC1/POLR2I/APLF/ERCC4/ERI3/HSF1/RPP38/ISG20L2/NHP2/ENDOG,11,0.2515384539995194
BP,GO:0050796,regulation of insulin secretion,7/799,165/18723,0.560472258815813,0.998218647800516,0.998218647800516,DPP4/RFX3/HADH/HLA-DRB1/PRKCE/ICA1/GLUL,7,0.2514458784148948
BP,GO:0022604,regulation of cell morphogenesis,13/799,309/18723,0.561110899157763,0.998218647800516,0.998218647800516,RND2/BCL11A/KANK1/ZRANB1/PDZD8/WDR1/ARHGAP35/ILK/CAPZB/S100A10/FGD4/EPB41L3/RAB21,13,0.2509512953705015
BP,GO:0032355,response to estradiol,6/799,141/18723,0.561234730694134,0.998218647800516,0.998218647800516,OPRL1/APOB/KAT5/HSF1/GPI/ENDOG,6,0.2508554615173295
BP,GO:0002702,positive regulation of production of molecular mediator of immune response,5/799,117/18723,0.56261688535729,0.998218647800516,0.998218647800516,KLK5/GPRC5B/PRKCZ/HK1/GPI,5,0.24978723785255974
BP,GO:0072676,lymphocyte migration,5/799,117/18723,0.56261688535729,0.998218647800516,0.998218647800516,SELENOK/APP/ADTRP/MSMP/CXCL16,5,0.24978723785255974
BP,GO:0001696,gastric acid secretion,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,OPRL1,1,0.24908228438306237
BP,GO:0002281,macrophage activation involved in immune response,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,PRKCE,1,0.24908228438306237
BP,GO:0002483,antigen processing and presentation of endogenous peptide antigen,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,HLA-DRB1,1,0.24908228438306237
BP,GO:0002523,leukocyte migration involved in inflammatory response,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,S100A8,1,0.24908228438306237
BP,GO:0002902,regulation of B cell apoptotic process,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,ORMDL3,1,0.24908228438306237
BP,GO:0006007,glucose catabolic process,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,HK1,1,0.24908228438306237
BP,GO:0006491,N-glycan processing,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,MAN1A1,1,0.24908228438306237
BP,GO:0006670,sphingosine metabolic process,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,PLPP1,1,0.24908228438306237
BP,GO:0007213,G protein-coupled acetylcholine receptor signaling pathway,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,GNAI2,1,0.24908228438306237
BP,GO:0007603,"phototransduction, visible light",1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,SAG,1,0.24908228438306237
BP,GO:0009081,branched-chain amino acid metabolic process,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,BCAT1,1,0.24908228438306237
BP,GO:0009168,purine ribonucleoside monophosphate biosynthetic process,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,ADK,1,0.24908228438306237
BP,GO:0010744,positive regulation of macrophage derived foam cell differentiation,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,APOB,1,0.24908228438306237
BP,GO:0015802,basic amino acid transport,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,SLC38A9,1,0.24908228438306237
BP,GO:0030011,maintenance of cell polarity,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,WDR1,1,0.24908228438306237
BP,GO:0032011,ARF protein signal transduction,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,PSD3,1,0.24908228438306237
BP,GO:0032012,regulation of ARF protein signal transduction,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,PSD3,1,0.24908228438306237
BP,GO:0032616,interleukin-13 production,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,PRKCZ,1,0.24908228438306237
BP,GO:0032656,regulation of interleukin-13 production,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,PRKCZ,1,0.24908228438306237
BP,GO:0034501,protein localization to kinetochore,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,MIS12,1,0.24908228438306237
BP,GO:0035313,"wound healing, spreading of epidermal cells",1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,ARHGAP24,1,0.24908228438306237
BP,GO:0036498,IRE1-mediated unfolded protein response,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,AGR2,1,0.24908228438306237
BP,GO:0043031,negative regulation of macrophage activation,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,BPI,1,0.24908228438306237
BP,GO:0044003,modulation by symbiont of host process,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,BCL2L1,1,0.24908228438306237
BP,GO:0044827,modulation by host of viral genome replication,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,PPIB,1,0.24908228438306237
BP,GO:0046033,AMP metabolic process,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,ADK,1,0.24908228438306237
BP,GO:0046716,muscle cell cellular homeostasis,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,SOD1,1,0.24908228438306237
BP,GO:0051444,negative regulation of ubiquitin-protein transferase activity,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,BAG5,1,0.24908228438306237
BP,GO:0060065,uterus development,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,GREB1L,1,0.24908228438306237
BP,GO:0086014,atrial cardiac muscle cell action potential,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,ANK2,1,0.24908228438306237
BP,GO:0086026,atrial cardiac muscle cell to AV node cell signaling,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,ANK2,1,0.24908228438306237
BP,GO:0086066,atrial cardiac muscle cell to AV node cell communication,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,ANK2,1,0.24908228438306237
BP,GO:0090670,RNA localization to Cajal body,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,NHP2,1,0.24908228438306237
BP,GO:0090671,telomerase RNA localization to Cajal body,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,NHP2,1,0.24908228438306237
BP,GO:0090672,telomerase RNA localization,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,NHP2,1,0.24908228438306237
BP,GO:0090685,RNA localization to nucleus,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,NHP2,1,0.24908228438306237
BP,GO:1901659,glycosyl compound biosynthetic process,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,ADK,1,0.24908228438306237
BP,GO:1901881,positive regulation of protein depolymerization,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,WDR1,1,0.24908228438306237
BP,GO:1903083,protein localization to condensed chromosome,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,MIS12,1,0.24908228438306237
BP,GO:1903975,regulation of glial cell migration,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,STAP1,1,0.24908228438306237
BP,GO:1903978,regulation of microglial cell activation,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,STAP1,1,0.24908228438306237
BP,GO:2000251,positive regulation of actin cytoskeleton reorganization,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,STAP1,1,0.24908228438306237
BP,GO:2000369,regulation of clathrin-dependent endocytosis,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,SH3GL3,1,0.24908228438306237
BP,GO:2000738,positive regulation of stem cell differentiation,1/799,19/18723,0.563530875322425,0.998218647800516,0.998218647800516,SOX6,1,0.24908228438306237
BP,GO:0032088,negative regulation of NF-kappaB transcription factor activity,4/799,93/18723,0.565032632532423,0.998218647800516,0.998218647800516,CDKN2A/MAP2K5/PKHD1/NFKBIB,4,0.24792646949116337
BP,GO:0060349,bone morphogenesis,4/799,93/18723,0.565032632532423,0.998218647800516,0.998218647800516,DHRS3/THBS3/MEF2C/PHOSPHO1,4,0.24792646949116337
BP,GO:1901992,positive regulation of mitotic cell cycle phase transition,4/799,93/18723,0.565032632532423,0.998218647800516,0.998218647800516,PBX1/APP/EIF4G1/CUL3,4,0.24792646949116337
BP,GO:0007528,neuromuscular junction development,2/799,44/18723,0.565664486738704,0.998218647800516,0.998218647800516,APP/UNC13C,2,0.24744108605992898
BP,GO:0008542,visual learning,2/799,44/18723,0.565664486738704,0.998218647800516,0.998218647800516,IFT20/APP,2,0.24744108605992898
BP,GO:0009126,purine nucleoside monophosphate metabolic process,2/799,44/18723,0.565664486738704,0.998218647800516,0.998218647800516,NT5C2/ADK,2,0.24744108605992898
BP,GO:0009262,deoxyribonucleotide metabolic process,2/799,44/18723,0.565664486738704,0.998218647800516,0.998218647800516,AK5/ADK,2,0.24744108605992898
BP,GO:0021517,ventral spinal cord development,2/799,44/18723,0.565664486738704,0.998218647800516,0.998218647800516,GIGYF2/IFT172,2,0.24744108605992898
BP,GO:0030521,androgen receptor signaling pathway,2/799,44/18723,0.565664486738704,0.998218647800516,0.998218647800516,ZMIZ1/PLPP1,2,0.24744108605992898
BP,GO:0150076,neuroinflammatory response,2/799,44/18723,0.565664486738704,0.998218647800516,0.998218647800516,STAP1/CD200R1L,2,0.24744108605992898
BP,GO:1903573,negative regulation of response to endoplasmic reticulum stress,2/799,44/18723,0.565664486738704,0.998218647800516,0.998218647800516,USP25/BCL2L1,2,0.24744108605992898
BP,GO:0051047,positive regulation of secretion,13/799,310/18723,0.565849799697699,0.998218647800516,0.998218647800516,SNX5/OPRL1/PARD6A/RAB27B/FRMD4A/HGS/C1QTNF3/HLA-DRB1/GNAI2/S100A8/PRKCE/PINK1/GLUL,13,0.24729883351004783
BP,GO:0051216,cartilage development,8/799,190/18723,0.566139783481354,0.998218647800516,0.998218647800516,SOX6/THBS3/SMAD1/MEF2C/MAPK3/SULF1/TRPS1/MEX3C,8,0.2470763255263896
