gene,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expression,neg_log10_pvals,neg_log10_pvals_adj
AP001767.4,0.1141479685902595,0.0046305432915687,0.909120496346232,1.0,0.0010014306151645,0.0,0.0046305432747373,0.04137855084833772,-0.0
AL354733.3,0.1141479685902595,0.0032376530580222,0.909120496346232,1.0,0.0010014306151645,0.0,0.0032376530908287,0.04137855084833772,-0.0
ADAMTS16,0.1141479685902595,0.0053741750307381,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0053741752271858,0.04137855072229736,-0.0
SLC13A4,0.1141479685902595,0.0051856995560228,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0051856997216339,0.04137855072229736,-0.0
AL391244.2,0.1141479685902595,0.0037325611338019,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0037325611275547,0.04137855072229736,-0.0
KDM4A-AS1,0.1141479685902595,0.0058339452371001,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0058339453374122,0.04137855072229736,-0.0
C1QTNF1-AS1,0.1141479685902595,0.0045994101092219,0.9091204966100758,1.0,0.0010014306151645,0.0,0.004599410016115,0.04137855072229736,-0.0
CASC15,0.1141479685902595,0.0049565276131033,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0049565276711367,0.04137855072229736,-0.0
EZR-AS1,0.1141479685902595,0.0036411583423614,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0036411583227854,0.04137855072229736,-0.0
RPGRIP1,0.1141479685902595,0.0049987616948783,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0049987618924294,0.04137855072229736,-0.0
MS4A15,0.1141479685902595,0.0030717975459992,0.9091204966100758,1.0,0.0010014306151645,0.0,0.003071797501391,0.04137855072229736,-0.0
GDI2P2,0.1141479685902595,0.0040637571364641,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0040637571766268,0.04137855072229736,-0.0
AC099811.5,0.1141479685902595,0.0048205652274191,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0048205652129031,0.04137855072229736,-0.0
MROH7,0.1141479685902595,0.0040002586320042,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0040002586936989,0.04137855072229736,-0.0
AL357556.4,0.1141479685902595,0.0043474594131112,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0043474591864371,0.04137855072229736,-0.0
RGPD3,0.1141479685902595,0.00551179330796,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0055117931076745,0.04137855072229736,-0.0
CR382285.1,0.1141479685902595,0.003922747913748,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0039227477953707,0.04137855072229736,-0.0
CR381653.2,0.1141479685902595,0.0039192349649965,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0039192351553248,0.04137855072229736,-0.0
HEXA-AS1,0.1141479685902595,0.0039191488176584,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0039191486857014,0.04137855072229736,-0.0
RORC,0.1141479685902595,0.0047451667487621,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0047451669668253,0.04137855072229736,-0.0
AC015961.2,0.1141479685902595,0.0047459248453378,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0047459248348891,0.04137855072229736,-0.0
GDF3,0.1141479685902595,0.0031141862273216,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0031141863151601,0.04137855072229736,-0.0
PIK3R2,0.1141479685902595,0.0045459093526005,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0045459095330924,0.04137855072229736,-0.0
AL079343.1,0.1141479685902595,0.0034567404072731,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0034567403914392,0.04137855072229736,-0.0
FAM78B,0.1141479685902595,0.0051396135240793,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0051396137071251,0.04137855072229736,-0.0
AC073052.1,0.1141479685902595,0.0050827977247536,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0050827979364214,0.04137855072229736,-0.0
COX6A2,0.1141479685902595,0.0039028215687721,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0039028214887989,0.04137855072229736,-0.0
STAT4,0.1141479685902595,0.0033000218681991,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0033000219583296,0.04137855072229736,-0.0
AL162431.2,0.1141479685902595,0.004380062688142,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0043800628348986,0.04137855072229736,-0.0
RF00019-433,0.1141479685902595,0.0037640244700014,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0037640245351797,0.04137855072229736,-0.0
PGM5P3-AS1,0.1141479685902595,0.004175029695034,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0041750295630617,0.04137855072229736,-0.0
AC102945.2,0.1141479685902595,0.0048678778111934,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0048678776242012,0.04137855072229736,-0.0
CRTAC1,0.1141479685902595,0.0047791604883968,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0047791605530344,0.04137855072229736,-0.0
SCGB2B2,0.1141479685902595,0.0036553093232214,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0036553093148024,0.04137855072229736,-0.0
SCG3,0.1141479685902595,0.0065045109950006,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0065045110848926,0.04137855072229736,-0.0
AC009318.4,0.1141479685902595,0.0054116528481245,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0054116530606279,0.04137855072229736,-0.0
STK24-AS1,0.1141479685902595,0.0051686456426978,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0051686458040312,0.04137855072229736,-0.0
LINC02301,0.1141479685902595,0.0042494721710681,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0042494719996814,0.04137855072229736,-0.0
ZNF497,0.1141479685902595,0.0043687606230378,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0043687608418702,0.04137855072229736,-0.0
AL033528.2,0.1141479685902595,0.0054990882053971,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0054990880752846,0.04137855072229736,-0.0
AC013652.1,0.1141479685902595,0.0043070390820503,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0043070392256497,0.04137855072229736,-0.0
AC007285.1,0.1141479685902595,0.0034009276423603,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0034009276850627,0.04137855072229736,-0.0
AC012625.1,0.1141479685902595,0.0048139281570911,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0048139282625666,0.04137855072229736,-0.0
AL358472.5,0.1141479685902595,0.0049296133220195,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0049296133315442,0.04137855072229736,-0.0
SEPT7P7,0.1141479685902595,0.0039054669905453,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0039054669372362,0.04137855072229736,-0.0
AL359397.1,0.1141479685902595,0.0049085859209299,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0049085857827288,0.04137855072229736,-0.0
AL035411.1,0.1141479685902595,0.0032100656535476,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0032100655451029,0.04137855072229736,-0.0
AC012409.1,0.1141479685902595,0.0048265093937516,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0048265091923499,0.04137855072229736,-0.0
EYS,0.1141479685902595,0.0045480704866349,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0045480703577175,0.04137855072229736,-0.0
AL359091.4,0.1141479685902595,0.0039566573686897,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0039566574901524,0.04137855072229736,-0.0
FAM204BP,0.1141479685902595,0.0037315206136554,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0037315205352964,0.04137855072229736,-0.0
PAPOLB,0.1141479685902595,0.0045514330267906,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0045514330320514,0.04137855072229736,-0.0
PAQR5,0.1141479685902595,0.0052571441046893,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0052571442576986,0.04137855072229736,-0.0
AC103808.6,0.1141479685902595,0.0051995567046105,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0051995567561492,0.04137855072229736,-0.0
AL359762.1,0.1141479685902595,0.0063285585492849,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0063285583472698,0.04137855072229736,-0.0
CCDC162P,0.1141479685902595,0.0050724036991596,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0050724036269932,0.04137855072229736,-0.0
ATP5MF-PTCD1,0.1141479685902595,0.0034508747048676,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0034508746616772,0.04137855072229736,-0.0
RNU2-22P,0.1141479685902595,0.0047433390282094,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0047433389248342,0.04137855072229736,-0.0
NT5C1A,0.1141479685902595,0.0048963767476379,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0048963765919807,0.04137855072229736,-0.0
CFAP58,0.1141479685902595,0.0055524632334709,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0055524633465856,0.04137855072229736,-0.0
SMPD5,0.1141479685902595,0.0033816152717918,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0033816153681227,0.04137855072229736,-0.0
SCX,0.1141479685902595,0.0027206726372241,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0027206727283143,0.04137855072229736,-0.0
SLC9A2,0.1141479685902595,0.0056729833595454,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0056729833274177,0.04137855072229736,-0.0
PEAK3,0.1141479685902595,0.0039117266424,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0039117266576478,0.04137855072229736,-0.0
FO538757.1,0.1141479685902595,0.0045437468215823,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0045437467676188,0.04137855072229736,-0.0
AC145207.2,0.1141479685902595,0.0027681430801749,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0027681429741385,0.04137855072229736,-0.0
AC245595.1,0.1141479685902595,0.0046912194229662,0.9091204966100758,1.0,0.0010014306151645,0.0,0.004691219637704,0.04137855072229736,-0.0
AC139887.4,0.1141479685902595,0.003928167745471,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0039281679744311,0.04137855072229736,-0.0
CBX3P5,0.1141479685902595,0.0057572340592741,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0057572340656009,0.04137855072229736,-0.0
KRT28,0.1141479685902595,0.0074947266839444,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0074947269015577,0.04137855072229736,-0.0
AC079610.1,0.1141479685902595,0.0050721522420644,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0050721522955712,0.04137855072229736,-0.0
COL13A1,0.1141479685902595,0.0031066657975316,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0031066657946066,0.04137855072229736,-0.0
ATG9B,0.1141479685902595,0.0038319311570376,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0038319311748103,0.04137855072229736,-0.0
AC010329.1,0.1141479685902595,0.0044110855087637,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0044110853693948,0.04137855072229736,-0.0
HAVCR2,0.1141479685902595,0.0050343256443738,0.9091204966100758,1.0,0.0010014306151645,0.0,0.005034325767637,0.04137855072229736,-0.0
ZNF536,0.1141479685902595,0.0055955573916435,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0055955573472233,0.04137855072229736,-0.0
AC010542.4,0.1141479685902595,0.0031740886624902,0.9091204966100758,1.0,0.0010014306151645,0.0,0.003174088690756,0.04137855072229736,-0.0
AC079328.2,0.1141479685902595,0.0039159939624369,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0039159938413765,0.04137855072229736,-0.0
SLC38A11,0.1141479685902595,0.0057717389427125,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0057717391096522,0.04137855072229736,-0.0
AC107214.2,0.1141479685902595,0.0035266971681267,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0035266972035037,0.04137855072229736,-0.0
AC002558.1,0.1141479685902595,0.0059595252387225,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0059595251160809,0.04137855072229736,-0.0
KCNQ5,0.1141479685902595,0.0048870472237467,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0048870471327585,0.04137855072229736,-0.0
FAM155B,0.1141479685902595,0.0056841932237148,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0056841930327837,0.04137855072229736,-0.0
RN7SL521P,0.1141479685902595,0.0044608279131352,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0044608279952574,0.04137855072229736,-0.0
PDCL3P4,0.1141479685902595,0.0032318283338099,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0032318283877227,0.04137855072229736,-0.0
NPAS1,0.1141479685902595,0.0035364385694265,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0035364386213282,0.04137855072229736,-0.0
BCLAF1P1,0.1141479685902595,0.0044841598719358,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0044841600282563,0.04137855072229736,-0.0
AC002056.1,0.1141479685902595,0.0034186702687293,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0034186701590046,0.04137855072229736,-0.0
ADH6,0.1141479685902595,0.0057587889023125,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0057587889283737,0.04137855072229736,-0.0
SDS,0.1141479685902595,0.0048260618932545,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0048260621085656,0.04137855072229736,-0.0
LINC02574,0.1141479685902595,0.0034156572073698,0.9091204966100758,1.0,0.0010014306151645,0.0,0.003415657150934,0.04137855072229736,-0.0
ZPBP2,0.1141479685902595,0.007690988946706,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0076909891385825,0.04137855072229736,-0.0
ADRA1A,0.1141479685902595,0.0040105883963406,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0040105886198423,0.04137855072229736,-0.0
LIPC,0.1141479685902595,0.0049568261019885,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0049568259043867,0.04137855072229736,-0.0
LIPE,0.1141479685902595,0.0033031145576387,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0033031145342273,0.04137855072229736,-0.0
CATSPER3,0.1141479685902595,0.0046641710214316,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0046641710294808,0.04137855072229736,-0.0
SNHG22,0.1141479685902595,0.0041638831607997,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0041638832950449,0.04137855072229736,-0.0
AC148477.1,0.1141479685902595,0.0042705968953669,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0042705971268397,0.04137855072229736,-0.0
KCNN1,0.1141479685902595,0.00597157003358,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0059715700653714,0.04137855072229736,-0.0
TUBB2B,0.1141479685902595,0.003445791080594,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0034457910475618,0.04137855072229736,-0.0
AC008537.3,0.1141479685902595,0.0051113604567945,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0051113604977969,0.04137855072229736,-0.0
AC007619.1,0.1141479685902595,0.0034202618990093,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0034202617979213,0.04137855072229736,-0.0
ABCC11,0.1141479685902595,0.0032972446642816,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0032972446817362,0.04137855072229736,-0.0
RNU1-4,0.1141479685902595,0.0028755927924066,0.9091204966100758,1.0,0.0010014306151645,0.0,0.002875592902523,0.04137855072229736,-0.0
LINGO1,0.1141479685902595,0.0037662673275917,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0037662672676482,0.04137855072229736,-0.0
FO393419.3,0.1141479685902595,0.0032817714381963,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0032817714241697,0.04137855072229736,-0.0
AL031133.1,0.1141479685902595,0.0037431744858622,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0037431743993245,0.04137855072229736,-0.0
AC104653.1,0.1141479685902595,0.0046155452728271,0.9091204966100758,1.0,0.0010014306151645,0.0,0.004615545145,0.04137855072229736,-0.0
AC105206.2,0.1141479685902595,0.0036372242029756,0.9091204966100758,1.0,0.0010014306151645,0.0,0.003637224197477,0.04137855072229736,-0.0
DUSP8P5,0.1141479685902595,0.0036378833465278,0.9091204966100758,1.0,0.0010014306151645,0.0,0.003637883399389,0.04137855072229736,-0.0
RBBP4P1,0.1141479685902595,0.0041721481829881,0.9091204966100758,1.0,0.0010014306151645,0.0,0.004172148380165,0.04137855072229736,-0.0
HCG4,0.1141479685902595,0.0030719568021595,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0030719568178004,0.04137855072229736,-0.0
SEMA3G,0.1141479685902595,0.0061640571802854,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0061640572909424,0.04137855072229736,-0.0
SEMA6A-AS1,0.1141479685902595,0.0036708652041852,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0036708652720092,0.04137855072229736,-0.0
TPPP,0.1141479685902595,0.0064557455480098,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0064557454802692,0.04137855072229736,-0.0
TPTE2P2,0.1141479685902595,0.0032015438191592,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0032015437062636,0.04137855072229736,-0.0
AC107057.1,0.1141479685902595,0.0070894598029553,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0070894600203533,0.04137855072229736,-0.0
AC011921.3,0.1141479685902595,0.0033766280394047,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0033766281498425,0.04137855072229736,-0.0
AC012066.1,0.1141479685902595,0.0030361623503267,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0030361624543315,0.04137855072229736,-0.0
SLC35F1,0.1141479685902595,0.0055763158015906,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0055763158801151,0.04137855072229736,-0.0
SLC26A4-AS1,0.1141479685902595,0.004154781345278,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0041547814531184,0.04137855072229736,-0.0
EPYC,0.1141479685902595,0.0047749220393598,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0047749222345739,0.04137855072229736,-0.0
AL356055.1,0.1141479685902595,0.004053687211126,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0040536873348407,0.04137855072229736,-0.0
LAMP5,0.1141479685902595,0.0068090204149484,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0068090205153555,0.04137855072229736,-0.0
AC104041.1,0.1141479685902595,0.0055460650473833,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0055460652025778,0.04137855072229736,-0.0
AC104187.1,0.1141479685902595,0.0034607155248522,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0034607156066223,0.04137855072229736,-0.0
AC004540.2,0.1141479685902595,0.0043761353008449,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0043761354091663,0.04137855072229736,-0.0
AC069503.1,0.1141479685902595,0.0044494862668216,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0044494861631748,0.04137855072229736,-0.0
AC073316.1,0.1141479685902595,0.0051130172796547,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0051130172141846,0.04137855072229736,-0.0
AL356966.1,0.1141479685902595,0.0052532576955854,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0052532577069429,0.04137855072229736,-0.0
LINC01238-2,0.1141479685902595,0.003959784284234,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0039597844945938,0.04137855072229736,-0.0
GALNT15,0.1141479685902595,0.0043792426586151,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0043792424573553,0.04137855072229736,-0.0
LTB,0.1141479685902595,0.0040476145222783,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0040476146485613,0.04137855072229736,-0.0
ASB12,0.1141479685902595,0.0043082851916551,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0043082853138731,0.04137855072229736,-0.0
ART3,0.1141479685902595,0.0074003394693136,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0074003395212601,0.04137855072229736,-0.0
CNIH2,0.1141479685902595,0.0051499679684638,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0051499679873367,0.04137855072229736,-0.0
ASCL2,0.1141479685902595,0.0045182961039245,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0045182962095553,0.04137855072229736,-0.0
GYPE,0.1141479685902595,0.0042896447703242,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0042896449511605,0.04137855072229736,-0.0
C10orf111,0.1141479685902595,0.0042376946657896,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0042376944624376,0.04137855072229736,-0.0
LINC00689,0.1141479685902595,0.0048186564818024,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0048186563927036,0.04137855072229736,-0.0
LRRC37A,0.1141479685902595,0.003778614802286,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0037786147123648,0.04137855072229736,-0.0
KBTBD12,0.1141479685902595,0.0067648054100573,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0067648055684935,0.04137855072229736,-0.0
AL354696.1,0.1141479685902595,0.0040640421211719,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0040640421739038,0.04137855072229736,-0.0
AC078795.1,0.1141479685902595,0.0042856642976403,0.9091204966100758,1.0,0.0010014306151645,0.0,0.004285664120344,0.04137855072229736,-0.0
FRMD1,0.1141479685902595,0.0048262081108987,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0048262079650061,0.04137855072229736,-0.0
LY6K,0.1141479685902595,0.006357551086694,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0063575510226125,0.04137855072229736,-0.0
RBM24,0.1141479685902595,0.004685559310019,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0046855595093934,0.04137855072229736,-0.0
AL354872.2,0.1141479685902595,0.0040379273705184,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0040379273717136,0.04137855072229736,-0.0
AL354861.2,0.1141479685902595,0.0037870146334171,0.9091204966100758,1.0,0.0010014306151645,0.0,0.003787014518786,0.04137855072229736,-0.0
SPN,0.1141479685902595,0.0041733006946742,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0041733007215359,0.04137855072229736,-0.0
GZMM,0.1141479685902595,0.004785104189068,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0047851039919166,0.04137855072229736,-0.0
AC010834.2,0.1141479685902595,0.0049958270974457,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0049958272107937,0.04137855072229736,-0.0
UBA52P5,0.1141479685902595,0.003588804975152,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0035888050425473,0.04137855072229736,-0.0
LRRC4C,0.1141479685902595,0.0042453748174011,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0042453746055473,0.04137855072229736,-0.0
LINC01921,0.1141479685902595,0.0072405394166707,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0072405393340499,0.04137855072229736,-0.0
FTH1P5,0.1141479685902595,0.0033460825216025,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0033460824056373,0.04137855072229736,-0.0
PTPN2P1,0.1141479685902595,0.003867287421599,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0038672874235205,0.04137855072229736,-0.0
AC113191.1,0.1141479685902595,0.0047625708393752,0.9091204966100758,1.0,0.0010014306151645,0.0,0.004762570880778,0.04137855072229736,-0.0
C9orf135,0.1141479685902595,0.0047282907180488,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0047282908359795,0.04137855072229736,-0.0
AC022417.1,0.1141479685902595,0.0054351510480046,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0054351510582531,0.04137855072229736,-0.0
DISC1,0.1141479685902595,0.0037794129457324,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0037794129899403,0.04137855072229736,-0.0
CD8B,0.1141479685902595,0.0080982651561498,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0080982654688375,0.04137855072229736,-0.0
ALOX12,0.1141479685902595,0.0036057312972843,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0036057313219021,0.04137855072229736,-0.0
C6orf58,0.1141479685902595,0.0035652965307235,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0035652965139999,0.04137855072229736,-0.0
SNORA80B,0.1141479685902595,0.0035974460188299,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0035974460566293,0.04137855072229736,-0.0
SH3GL2,0.1141479685902595,0.0058110039681196,0.9091204966100758,1.0,0.0010014306151645,0.0,0.005811004172124,0.04137855072229736,-0.0
ALS2CR12,0.1141479685902595,0.0033972125966101,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0033972124951977,0.04137855072229736,-0.0
AL451007.2,0.1141479685902595,0.0047578481025993,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0047578479128627,0.04137855072229736,-0.0
SGK494,0.1141479685902595,0.0041863457299768,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0041863459535901,0.04137855072229736,-0.0
AC027306.1,0.1141479685902595,0.0039206095971167,0.9091204966100758,1.0,0.0010014306151645,0.0,0.003920609491637,0.04137855072229736,-0.0
AC110619.1,0.1141479685902595,0.0050230985507369,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0050230985317022,0.04137855072229736,-0.0
AC112236.2,0.1141479685902595,0.0053150868043303,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0053150865996259,0.04137855072229736,-0.0
AC034102.4,0.1141479685902595,0.0033561817836016,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0033561818327325,0.04137855072229736,-0.0
AC092354.2,0.1141479685902595,0.0033662938512861,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0033662939534419,0.04137855072229736,-0.0
AC092653.1,0.1141479685902595,0.0041051735170185,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0041051734180494,0.04137855072229736,-0.0
AC005224.1,0.1141479685902595,0.0044807931408286,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0044807932726689,0.04137855072229736,-0.0
AC112220.3,0.1141479685902595,0.0040890690870583,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0040890692346013,0.04137855072229736,-0.0
LINC00504,0.1141479685902595,0.0043114405125379,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0043114406987124,0.04137855072229736,-0.0
MIR125B2,0.1141479685902595,0.0036665073130279,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0036665073689569,0.04137855072229736,-0.0
PTH2R,0.1141479685902595,0.0033010309562087,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0033010310723803,0.04137855072229736,-0.0
AL928654.4,0.1141479685902595,0.0055217491462826,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0055217490014304,0.04137855072229736,-0.0
ALDH7A1P1,0.1141479685902595,0.0036989012733101,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0036989012697815,0.04137855072229736,-0.0
WDR97,0.1141479685902595,0.0043809013441205,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0043809012534223,0.04137855072229736,-0.0
PTPRVP,0.1141479685902595,0.0052826916798949,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0052826915106427,0.04137855072229736,-0.0
ANXA13,0.1141479685902595,0.0043382281437516,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0043382280263466,0.04137855072229736,-0.0
AC021188.1,0.1141479685902595,0.0034997633192688,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0034997633921746,0.04137855072229736,-0.0
CLIP1-AS1,0.1141479685902595,0.0048961038701236,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0048961037252016,0.04137855072229736,-0.0
AC021483.2,0.1141479685902595,0.0041847978718578,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0041847978835544,0.04137855072229736,-0.0
AC021851.1,0.1141479685902595,0.0035427068360149,0.9091204966100758,1.0,0.0010014306151645,0.0,0.0035427069135476,0.04137855072229736,-0.0
