ONTOLOGY,ID,Description,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,GeneRatio
BP,GO:0007548,sex differentiation,276/18723,0.0006192242451387,0.0406454734022193,0.0364802687300007,UBB/CTSV/AMH/HMGCS1/MEA1/NR0B1/PKD1/IDH1/DHH/STAR/DHCR24/INHA/INSL3/DMRT1/AXL/SRC,16,16/426
BP,GO:1903825,organic acid transmembrane transport,150/18723,0.0006533517954311,0.041584542990082,0.0373231057805721,SLC7A4/SLC25A29/SLC7A5/PRAF2/SLC3A2/AKT1/SLC7A2/SLC1A6/SLC16A3/SLC47A1/SLC16A1,11,11/426
BP,GO:0070997,neuron death,361/18723,0.0006543022498439,0.041584542990082,0.0373231057805721,GAPDH/UBB/PINK1/DDIT4/HSF1/INPP5A/PSMC1/AIMP2/CHGA/APP/AKT1/STAR/TMEM259/DHCR24/RASA1/EPHA7/AXL/F2R/EGR1,19,19/426
BP,GO:1902475,L-alpha-amino acid transmembrane transport,65/18723,0.0006711356288239,0.0418976317409029,0.0376041103011311,SLC25A29/SLC7A5/PRAF2/SLC3A2/SLC7A2/SLC1A6/SLC47A1,7,7/426
BP,GO:0052126,movement in host environment,175/18723,0.0006876154563547,0.0418976317409029,0.0376041103011311,PHB/GAS6/TFRC/HLA-DRB1/VPS37B/SLC3A2/EXOC7/P4HB/BSG/TRIM8/AXL/SRC,12,12/426
BP,GO:0044409,entry into host,151/18723,0.0006906203034214,0.0418976317409029,0.0376041103011311,PHB/GAS6/TFRC/HLA-DRB1/SLC3A2/EXOC7/P4HB/BSG/TRIM8/AXL/SRC,11,11/426
BP,GO:0015802,basic amino acid transport,19/18723,0.0007808730263029,0.0455210476328862,0.0408562113199099,SLC7A4/SLC25A29/SLC7A2/SLC47A1,4,4/426
BP,GO:0098780,response to mitochondrial depolarisation,19/18723,0.0007808730263029,0.0455210476328862,0.0408562113199099,BECN1/PINK1/SQSTM1/ATP5IF1,4,4/426
BP,GO:0006163,purine nucleotide metabolic process,396/18723,0.0007958225110644,0.0455210476328862,0.0408562113199099,GAPDH/ATP5ME/NT5C2/HMGCS2/LDHC/PINK1/DDIT4/HMGCS1/HSD17B12/PRPSAP1/APP/LDHA/NT5E/ELOVL5/NME5/PKM/PDHB/ATP5MF/TPI1/GUK1,20,20/426
BP,GO:0019693,ribose phosphate metabolic process,396/18723,0.0007958225110644,0.0455210476328862,0.0408562113199099,GAPDH/ATP5ME/NT5C2/HMGCS2/LDHC/PINK1/DDIT4/HMGCS1/HSD17B12/PRPSAP1/APP/LDHA/NT5E/ELOVL5/NME5/PKM/PDHB/ATP5MF/TPI1/GUK1,20,20/426
BP,GO:0009150,purine ribonucleotide metabolic process,368/18723,0.0008230359723014,0.0464145920154248,0.0416581884275357,GAPDH/ATP5ME/NT5C2/HMGCS2/LDHC/PINK1/DDIT4/HMGCS1/HSD17B12/APP/LDHA/NT5E/ELOVL5/NME5/PKM/PDHB/ATP5MF/TPI1/GUK1,19,19/426
BP,GO:1904031,positive regulation of cyclin-dependent protein kinase activity,33/18723,0.0008357590455567,0.0464774891445698,0.0417146400808563,ADAM17/CKS2/PKD1/AKT1/SRC,5,5/426
CC,GO:0070469,respirasome,100/19550,4.13885632122708e-7,0.0001829956403333,0.00015814900721,NDUFS7/NDUFA2/COX7A2/C15orf48/COX6A1/NDUFB4/NDUFB1/HIGD1A/UQCRB/NDUFC1/UQCR11/COX7C/CYCS,13,13/443
CC,GO:0098800,inner mitochondrial membrane protein complex,147/19550,0.00000129747122518439,0.0001829956403333,0.00015814900721,ATP5ME/NDUFS7/PHB/NDUFA2/COX7A2/C15orf48/COX6A1/NDUFB4/NDUFB1/SLC25A6/UQCRB/NDUFC1/ATP5MF/UQCR11/COX7C,15,15/443
CC,GO:0034774,secretory granule lumen,322/19550,0.00000136865335464347,0.0001829956403333,0.00015814900721,TUBB4B/CAP1/PSMD7/TF/CTSA/ACAA1/MIF/GAS6/SPARC/TIMP2/APOA1/IDH1/PSMA2/APP/HSPA8/LGALS3BP/PDXK/PKM/SERPINI1/CREG1/QSOX1/MAGED2/CYB5R3,23,23/443
CC,GO:0060205,cytoplasmic vesicle lumen,325/19550,0.00000160357963229979,0.0001829956403333,0.00015814900721,TUBB4B/CAP1/PSMD7/TF/CTSA/ACAA1/MIF/GAS6/SPARC/TIMP2/APOA1/IDH1/PSMA2/APP/HSPA8/LGALS3BP/PDXK/PKM/SERPINI1/CREG1/QSOX1/MAGED2/CYB5R3,23,23/443
CC,GO:0031983,vesicle lumen,327/19550,0.00000178011323281462,0.0001829956403333,0.00015814900721,TUBB4B/CAP1/PSMD7/TF/CTSA/ACAA1/MIF/GAS6/SPARC/TIMP2/APOA1/IDH1/PSMA2/APP/HSPA8/LGALS3BP/PDXK/PKM/SERPINI1/CREG1/QSOX1/MAGED2/CYB5R3,23,23/443
CC,GO:0005746,mitochondrial respirasome,89/19550,0.0000053279720438102,0.0003821544621644,0.0003302666046147,NDUFS7/NDUFA2/COX7A2/C15orf48/COX6A1/NDUFB4/NDUFB1/UQCRB/NDUFC1/UQCR11/COX7C,11,11/443
CC,GO:0140534,endoplasmic reticulum protein-containing complex,125/19550,0.00000533944946145688,0.0003821544621644,0.0003302666046147,PPIB/EMC6/EMC10/OST4/PDIA6/CALR/HSD17B12/EMC4/P4HB/TAP1/RNF139/AMFR/OSTC,13,13/443
CC,GO:0098803,respiratory chain complex,90/19550,0.000005947929372209,0.0003821544621644,0.0003302666046147,NDUFS7/NDUFA2/COX7A2/C15orf48/COX6A1/NDUFB4/NDUFB1/UQCRB/NDUFC1/UQCR11/COX7C,11,11/443
