Gene,CTRL,Disease
HNRNPKP3,0.0,0.0
HNRNPKP4,0.008749894892998005,0.01235275686485193
HNRNPKP5,0.0,0.0
HNRNPL,0.7261021167056403,0.746235491882858
HNRNPLL,0.864610285995445,0.9842873990691261
HNRNPLP2,0.008053333658269083,0.009877674945177047
HNRNPM,1.842744923845915,1.7888060925337992
HNRNPR,1.1373516174825813,1.1270016543058305
HNRNPRP1,0.0027499608596250253,0.0003153784949243885
HNRNPU,1.3922071102502613,1.4790745867268058
HNRNPUL1,0.7698082682994523,0.9427468821869794
HNRNPUL2,0.10917092818791117,0.19906604641515113
HNRNPUL2-BSCL2,0.0,0.0
HNRNPUP1,0.0,0.0007078732519477468
HOGA1,0.003919077706759031,0.002363327912258172
HOMER1,0.007792129264079541,0.016172383123308837
HOMER2,0.12343773191861229,0.1152733197885906
HOMER2P1,0.004964252327021879,0.0041726108603833845
HOMER2P2,0.0137623488622629,0.010899333517549108
HOMER3,0.001996590305690175,0.018448614415115933
HOMER3-AS1,0.0,0.00042407340564591103
HOMEZ,0.11743628081540641,0.09919492616322712
HOOK1,0.6532202087318795,0.5353053101213444
HOOK2,0.5698204517258934,0.49739110488734317
HOOK3,0.42765609678571337,0.4021371528165713
HOPX,0.03481417253512152,0.041647308704022876
HORMAD1,4.336926427700785,4.121541283318187
HORMAD2,1.941873707916733,1.7086532665297967
HORMAD2-AS1,0.02029075691934421,0.025302016835819105
HOTAIR,0.01789705301803661,0.028146640258590132
HOTAIRM1,0.0,0.00027134669540376365
HOTTIP,0.010871327076393187,0.0011695146843897363
HOXA-AS2,0.08268656061577692,0.23603213126869932
HOXA-AS3,0.0017105648699896703,0.005346521320577253
HOXA1,0.0020367845414088837,0.00044556651205054064
HOXA10,0.0033823287370327595,0.0026246058773116377
HOXA10-AS,0.0,0.0
HOXA11,0.0037896775067777218,0.007389259055428299
HOXA11-AS,0.0,0.0006709977228785422
HOXA13,0.013900872904064915,0.0015169522620892735
HOXA2,0.0,0.00021736453177451155
HOXA3,0.004722615973098439,0.020960958063233996
HOXA4,0.0015931465297556431,0.0018310642695416872
HOXA5,0.021829034735505046,0.02913889884150982
HOXA6,0.0,0.0
HOXA7,0.0,0.0775343832903396
HOXA9,0.0,0.004412718664350023
HOXB-AS1,0.18583576645691025,0.3081042404861824
HOXB-AS2,0.0,0.0
HOXB-AS3,0.1275566864280166,0.1533817658113459
HOXB-AS4,0.0,0.001118314646407899
HOXB1,0.0,0.0016031872194389525
HOXB13,0.0,0.0
HOXB2,0.1876463864703994,0.1299402754667783
HOXB3,0.2489113572370304,0.2223389634154429
HOXB4,0.01314483206056328,0.015824740565387452
HOXB5,0.01954961242717469,0.020136460376400746
HOXB6,0.023880393519831414,0.04090362363152121
HOXB7,0.01623510291804858,0.01504519150579905
HOXB8,0.012168076273128213,0.004663634456193985
HOXB9,0.003120442977763297,0.002877250451950141
HOXC-AS1,0.0,0.0029757640791805927
HOXC-AS2,0.0,0.0021303065253728743
HOXC-AS3,0.013493594787854968,0.01592892463717076
HOXC10,0.01731415813802212,0.005555394325157625
HOXC11,0.009000775970650033,0.004754538862521818
HOXC12,0.0,0.00012066038827889745
HOXC13,0.004140204006190752,0.0
HOXC13-AS,0.0,0.0
HOXC4,0.011595271042120254,0.01093547668293627
HOXC5,0.006846371724429593,0.0
HOXC6,0.029187942916563465,0.03962411812454816
HOXC8,0.00816604485277361,0.002789272479731345
HOXC9,0.014506895106363195,0.01846023438068064
HOXD-AS2,0.0023452423531302173,0.007630398989548776
HOXD1,0.003921055356420683,0.015956815158669344
HOXD10,0.0,0.0006870775708752147
HOXD11,0.0,0.0
HOXD13,0.0,0.003357115651820809
HOXD3,0.003613462862948305,0.0016867090893121666
HOXD4,0.0,0.0002038768781857945
HOXD8,0.4487085389906863,0.44404367601469347
HOXD9,0.0,0.0036283962040038584
HP,0.007443222765144936,0.0
HP1BP3,1.5278560721122023,1.6169154071741068
HPCA,0.010598622483569563,0.022193303029271205
HPCAL1,0.22502119957834243,0.26995236761584224
HPCAL4,0.017571748758674458,0.0407260732901293
HPD,0.029072062501712213,0.01911800032566082
HPDL,0.0,0.0001394711716190866
HPF1,0.861527659572341,0.8368277205614663
HPGD,0.005576611955597029,0.008250800888181847
HPGDS,0.0,0.006519924489310628
HPN,0.003560153450521053,0.0015640457507939368
HPN-AS1,0.006307512442429796,0.0004344761781514716
HPR,0.005576682053004242,0.0006164794420260061
HPRT1,0.2375988730600803,0.36126215400211287
HPS1,0.3387729859676796,0.38125910168369714
HPS3,0.09230438811637418,0.11531161870869178
HPS4,0.5997087191709493,0.7886000799856853
HPS5,0.1748043808900731,0.1693573171727994
HPS6,0.006068193452071587,0.008749458592950952
HPSE,0.001922691819953486,0.06172999422856176
HPSE2,0.052083400426157486,0.11967544909005533
HPX,0.0030195687433261804,0.0013792724965556815
HR,0.002902291196851257,0.006200002197189749
HRAS,0.02037059153870445,0.06716685058625449
HRASLS,1.1438081019813024,1.212794047528611
HRASLS2,0.0042472906755552774,0.006068884035553267
HRASLS5,0.21681095093481548,0.44401258929557025
HRC,0.005166567544428149,0.0005961445502208726
HRCT1,0.0,0.0016870376553341725
HRG,0.0,0.0
HRH1,0.00217777525749281,0.0024038348558816742
HRH2,0.0,0.0038783513569004605
HRH3,0.0,0.0002784193062295928
HRH4,0.01254098663745161,0.021815475445758313
HRK,0.0,0.0009152032397630232
HRNR,0.0013011831503846314,0.004778650381228371
HS1BP3,0.11395337111938718,0.14513576513295925
HS2ST1,0.12173645832177422,0.13023766400346873
HS3ST1,0.006420914810639208,0.0080617528362088
HS3ST2,0.0,0.0002561089693889156
HS3ST3A1,0.0021937306451628035,0.02901702703199868
HS3ST3B1,0.016445275420652453,0.03467339341187015
HS3ST4,0.0,0.002357851900164954
HS3ST5,0.0009539379630116011,0.0049989358547246916
HS3ST6,0.0008781490195143458,0.0
HS6ST1,0.0,0.01603590966678702
HS6ST2,0.0012943845429785868,0.00481454608236317
HS6ST3,0.0,0.001189917098282278
HSBP1,2.8646638713838817,3.4326388310403497
HSBP1L1,0.006368246855710379,0.011330931332312076
HSBP1P1,0.0,0.0
HSBP1P2,0.0034401559060115885,0.013089464685785746
HSCB,0.10487573372091187,0.15610203442798043
HSD11B1,0.0,0.006416578079717782
HSD11B1L,0.027834956535043864,0.061366841667570046
HSD11B2,0.000751301077525939,0.003369185695806215
HSD17B1,0.005913697535568961,0.014668948240054986
HSD17B10,0.04247643104377691,0.04748996907928782
HSD17B11,0.023160147243944395,0.04220956740184007
HSD17B12,0.12159093255145438,0.1383748777421927
HSD17B13,0.0013224745511714734,0.00024089848492742802
HSD17B14,0.00677864631665439,0.005717274896864733
HSD17B1P1,0.0,0.000593977122143819
HSD17B2,0.0,0.001620816614996557
HSD17B3,0.0008562430972426896,0.003360785079966936
HSD17B3-AS1,0.0,0.00175843126504271
HSD17B4,0.27822117059152424,0.2994924835389298
HSD17B6,0.19265387864120764,0.25383303202612245
HSD17B7,0.04785022138083613,0.03220336399995023
HSD17B7P2,0.024822493118651395,0.026887747797726336
HSD17B8,0.09301372934890464,0.10434974355640358
HSD3B2,0.0,0.0012836145429342887
HSD3B7,0.0,0.004229387669191911
HSD3BP5,0.0,0.0
HSDL1,0.29321140305082144,0.2959365002742109
HSDL2,0.3205347595824771,0.28889605482361563
HSF1,0.17442348747968822,0.5838761946887467
HSF2,0.3524368216926703,0.4786407371678457
HSF2BP,0.47806390509042995,0.5461139998696515
HSF4,0.0,0.0009394701622913388
HSF5,1.4710841945159219,1.2880913906137423
HSFX1,0.0,0.0
HSFX2,0.0,0.0
HSFX3,0.056516517709267605,0.02027660552209833
HSFX4,0.05621209753653273,0.015579032941486609
HSFY1P1,0.020936380695030187,0.011069568891808384
HSFY2,0.0,0.0
HSFY3P,0.0,0.0006460878886651592
HSFY8P,0.0,0.0
HSH2D,0.0023775014626136784,0.0006520349401908683
HSP90AA1,4.988049031954347,4.89224629949206
HSP90AA2P,0.14918901154234576,0.14063151213221112
HSP90AA4P,0.005639343848359262,0.0028591808284283405
HSP90AA5P,0.0056374478487745145,0.0008070505913547553
HSP90AA6P,0.0036834714270339414,0.0012772073624351468
HSP90AB1,2.6375375690090754,2.346775876309484
HSP90AB2P,0.0182343699720786,0.0038101419233598378
HSP90AB3P,0.041246094159297496,0.04573563949265489
HSP90AB4P,0.012232628253554046,0.0021696562258712504
HSP90AB7P,0.003768480341772831,0.002477031994895818
HSP90B1,3.805766170254073,3.624296961114504
HSP90B2P,0.06078541632995737,0.04092597368656454
HSP90B3P,0.0,0.0014964312850142577
HSPA12A,0.4522583974056903,0.527692740470395
HSPA12B,0.004083526866076651,0.009486969395516937
HSPA13,1.216727839175945,1.418966017906521
HSPA14,1.2962278040590003,0.6177011498329383
HSPA14-1,0.25687928304429725,0.08578724659990247
HSPA14-2,0.5695336771303341,1.3205307668433075
HSPA1A,0.9683282029401035,0.5780057453324641
HSPA1B,0.26625653876947836,0.20310843276642576
HSPA1L,0.11965675226180547,0.14944595639437533
HSPA2,2.8391001522139234,2.795196596041128
HSPA4,1.1537922833375236,1.0033809609338622
HSPA4L,2.8740383322921548,2.37992318364991
HSPA5,3.278038334356064,2.861665137393266
HSPA6,0.001074665364900158,0.001625394679527003
HSPA7,0.0,0.00016159910557521357
HSPA8,2.559964572330588,2.234126360838051
HSPA8P1,0.011871011112370565,0.002393263088560842
HSPA8P11,0.008413715059992229,0.0009885375591153732
HSPA8P15,0.0,0.0
HSPA8P18,0.001103384139152355,0.0006973991410218246
HSPA8P5,0.0,0.0
HSPA8P7,0.0,0.00015075611107167718
HSPA8P9,0.0027479975356516015,0.0008917652226309648
HSPA9,0.7848417397477292,0.8577830270612457
HSPA9P1,0.001115480931026854,0.0
HSPB1,0.15000349629480084,0.12620534651686513
HSPB11,1.40735645829245,1.3190065234428618
HSPB1P1,0.0,0.0
HSPB1P2,0.0,0.00038695709327235723
HSPB2,0.0,0.0013991239167376198
HSPB3,0.0,0.000790653197358621
HSPB6,0.00628719265617195,0.04896862332758519
HSPB7,0.0036738470388276855,0.01149556691904827
HSPB8,0.0010431845458819282,0.006515196327653457
HSPB9,0.0490409975018838,0.45077300191616776
HSPBAP1,0.3206488202081018,0.4422190569243203
HSPBP1,0.37135401210264496,0.3922137196734015
HSPD1,0.32929895905375756,0.4441343038379154
HSPD1P1,0.0012404223530105406,0.002321616366988973
HSPD1P10,0.0,0.0002680537006874762
HSPD1P11,0.0,0.0
HSPD1P12,0.008733951626479037,0.0
HSPD1P21,0.0,0.0017579701935295585
HSPD1P4,0.0009468835798107328,0.002948556814691262
HSPD1P8,0.0,0.0006327248005082982
HSPE1,0.975267198261306,1.2069118781823411
HSPE1P13,0.001380802962189657,0.0
HSPE1P2,0.009568444059228676,0.014492783862215348
HSPE1P26,0.0,0.00025353532302279877
HSPE1P3,0.0047671993969931855,0.007489782190529732
HSPE1P4,0.0009909344565898924,0.00018019225663682393
HSPE1P6,0.0017861517604274098,0.0005183997274450737
HSPG2,0.0012167154647492768,0.005793547295343335
HSPH1,1.401152817872141,1.4039900992055019
HTATIP2,0.4199058374319787,0.5549526101367865
HTATSF1,0.1440375453637735,0.2543157046804363
HTATSF1P2,0.0,0.0
HTD2,0.0,0.00013205089721326428
HTN1,0.0,0.0
HTN3,0.0,0.0
HTR1B,0.005488279547034285,0.0
HTR1D,0.0,0.0
HTR1DP1,0.001189039697684336,0.0
HTR1E,0.005494857791750843,0.009184644348423277
HTR1F,0.0009583504816490147,0.0
HTR2A,0.011780096170147247,0.002692483573646818
HTR2A-AS1,0.010633317436186245,0.005287313676246588
HTR2B,0.001782541400457602,0.0031471424507731197
HTR2C,0.0026728170982637783,0.0002818879875278014
HTR3A,0.006585097446301882,0.0
HTR3B,0.0,0.0005609728630072378
HTR3C,0.0,0.0
HTR3D,0.0,0.0
HTR3E,0.0,0.0
HTR4,0.0010654215674692983,0.00019413348399207993
HTR5A,0.003832334018047475,0.00918347663733504
HTR5BP,0.022481560348181526,0.09353088632481932
HTR6,0.0,0.0002809951042769696
HTR7,0.033930207757669195,0.08692523846653555
HTR7P1,0.0,0.0015009055517723883
HTRA1,0.005184399504295801,0.005510821590401919
HTRA2,0.09349013945924389,0.47984779548811696
HTRA3,0.0014468982250935868,0.00017077086139065742
HTRA4,0.0,0.000194504216322908
HTT,0.1374736061585525,0.1767335656079887
HUNK,0.004470894221227466,0.0023991478264735883
HUS1,0.34572700710045207,0.36767180244280956
HUS1B,0.019502173595119892,0.042498019361139124
HUWE1,0.15152549279143115,0.14634896610394954
HVCN1,0.9301652964306737,1.2173947866005497
HYAL1,0.0036685440314860184,0.0011527049403297063
HYAL2,0.015024630478879565,0.024306452301811537
HYAL3,0.03873196272372444,0.0223037689496206
HYAL4,0.004549275984914966,0.0015501238463205885
HYALP1,0.0,0.0015600658330926576
HYDIN,0.36764859069487366,0.36994983342278753
HYDIN2,0.0026372945534724416,0.004030232442056732
HYI,0.0,0.028103716095435015
HYI-AS1,0.0006966457039746997,0.0
HYKK,0.09741170248920825,0.09104041629615896
HYLS1,1.136783662949278,0.9782193681924288
HYMAI,0.0,0.000611816455424749
HYOU1,0.965395886400025,1.2547620852099195
HYPK,0.015298555139991996,0.015669887670994784
HYPM,0.06093139117745787,0.08758473511733043
IAH1,1.6242791483353285,1.9548821486063095
IAPP,0.003309473874528746,0.015429805878752048
IARS,0.8657214361263686,0.692597607017184
IARS2,0.8179972509895095,0.9205913809464161
IARS2P1,0.0,0.0
IBA57,0.10450173872728061,0.12946933816861125
IBA57-AS1,0.07822346099931686,0.15292719655645148
IBSP,0.0,0.0
IBTK,0.3839101410680312,0.3069099994197551
ICA1,0.14277020786836528,0.08957063779666948
ICA1L,0.696829733419623,0.8093154340833082
ICAM1,0.0018617531422638642,0.01763550117805293
ICAM2,0.0,0.002818690978646502
ICAM3,0.0038933825786813805,0.030171876827396388
ICAM4,0.0,9.666738652400218e-05
ICAM5,0.03224672272799825,0.06496666113180988
ICE1,0.34929420298307773,0.36733734638577503
ICE2,0.2921727418160873,0.32863819571766417
ICE2P2,0.007503431388046515,0.0011163865152847895
ICK,0.14594604543385006,0.18373758816199265
ICMT,0.1627044718234085,0.176329422887396
ICOS,0.0,0.0
ICOSLG,0.0012404223530105406,0.0
ID1,0.03687163674772962,0.022161780106617086
ID2,0.03197378830056342,0.029026244288994682
ID2-AS1,0.0,0.0024350115500227504
ID3,0.03171094442630985,0.016733558967501658
ID4,0.01795760344322762,0.04086112481581083
IDE,0.8153232613706701,1.1899545076340474
IDH1,0.04075949564524909,0.09804806820975127
IDH1-AS1,0.013643636505171513,0.00609780734744717
IDH2,0.00855888715745897,0.005705695485794145
IDH2-DT,0.0,0.0
IDH3A,0.2234184877826777,0.6419258085744837
IDH3B,0.5025597938791417,0.6204976427385775
IDH3G,0.06202023904086917,0.05817700367424224
IDI1,0.39546905830304807,0.5418754625209451
IDI2,0.0,0.0015336867224217188
IDI2-AS1,0.0012470736763210855,0.003338334600235017
IDNK,0.025032585694951086,0.015829038188244614
IDO1,0.0023584057383043006,0.00040551549991835916
IDO2,0.0034321675054527845,0.0021350679103839
IDS,0.0012404223530105406,0.014844497173587871
IDSP1,0.0,0.0004689815625522178
IDUA,0.01983879587006379,0.08536302093947407
IER2,0.024139942404643983,0.029946052784296018
IER3,0.03661593572189468,0.0269819009285943
IER3-AS1,0.005394938548681886,0.33665659879871257
IER3IP1,0.3526914938732849,0.46549725432797284
IER5,0.03385350767343768,0.07558277226838242
IER5L,0.0,0.0024109968840967107
IFFO1,0.0196853835588787,0.036163516840629115
IFFO2,0.0012427217620006232,0.003425431206856477
IFI16,0.026253213017357977,0.030619620140322604
IFI27,0.10163747808546728,0.1572209863954158
IFI27L1,0.21403635754787115,0.32832259459069996
IFI27L2,0.06321733530856868,0.08459314205492605
IFI30,0.0,0.0
IFI35,0.010328969478127415,0.013901213349886591
IFI44,0.0014468982250935868,0.0029625335099650947
IFI44L,0.005578067017391834,0.005588824915609746
IFI6,0.011190895376474039,0.02864172364803491
IFIH1,0.04121556674862636,0.023563166001931736
IFIT1,0.0031035286153101747,0.009690411840090911
IFIT1P1,0.0,0.0
IFIT2,0.0025805771877589656,0.0026781562879323625
IFIT3,0.0,0.005794528093343498
IFIT5,0.05796446360856729,0.0727418268770971
IFITM1,0.0009531401839574101,0.002894278979416366
IFITM10,0.0,0.00016683409626408813
IFITM2,0.10379035252188895,0.19102882307788127
IFITM3,0.17826152098078962,0.23388586987644758
IFITM5,0.0,0.0
IFITM8P,0.0,0.0
IFNA1,0.0,0.0
IFNA20P,0.0014613709271343823,0.0
IFNAR1,0.9804163976224083,0.9300836913422343
IFNAR2,0.0049875283347602835,0.008714290188085675
IFNG,0.0,0.00014987699628288615
IFNG-AS1,0.0,0.00034789400110245777
IFNGR1,0.4802688421898159,0.40666106006123154
IFNGR2,0.03294362079035569,0.043198071134776216
IFNL1,0.0,0.0
IFNL3,0.0,0.00016745379800877584
IFNL4,0.0,0.0005742640126760534
IFNLR1,0.00525705613570662,0.000515050052313549
IFNW1,0.0008614861251241801,0.0
IFNWP2,0.0,0.0
IFRD1,0.8305580503005561,0.5634225858664208
IFRD2,0.047646199378040203,0.22180260317367603
IFT122,1.3964097576033416,1.4596085224240696
IFT140,0.2842050818661701,0.29703773895242686
IFT172,0.8515303201422508,0.8993016172039429
IFT20,1.421008297029958,1.9574380130268552
IFT22,2.1965415760721165,2.233826469688981
IFT27,1.2784826612961098,1.2670017584640947
IFT43,1.383194603404366,1.3674742428175053
IFT46,0.917756908838635,0.9306353260666232
IFT52,0.6800943626491996,0.7246497666600473
IFT57,1.400019899019116,1.4709761926846259
IFT74,2.3132805395169873,2.326290320592904
IFT74-AS1,0.09752826901907657,0.09262946062082093
IFT80,0.6136773657494454,0.7670294970054234
IFT81,2.4023786302537236,2.1643545004012505
IFT88,2.869687019812074,2.5072086039537056
IGBP1,0.06537797204694624,0.059930391116559054
IGBP1-AS2,0.0,0.0005676154136667996
IGBP1P1,0.001782541400457602,0.0029141204019081084
IGBP1P3,0.0,0.0003606692465920814
IGBP1P4,0.003947528098693488,0.007304487391012013
IGDCC3,0.005045537240471165,0.0025560586789059605
IGDCC4,0.009652213479141525,0.005085497235823273
IGF1,0.0,0.012423937845149653
IGF1R,0.07249637354850483,0.05130265025476676
IGF2,0.0025405266563833435,0.0026694058473504473
IGF2-2,0.0021538096973505384,0.0022044026906813427
IGF2-AS,0.0,0.0002253254087309021
IGF2BP1,0.09218391478376224,0.19555342245375307
IGF2BP2,0.04528143551693521,0.01797506345779438
IGF2BP2-AS1,0.0,0.0030867160056151396
IGF2BP3,0.04252522280824681,0.07567275322007813
IGF2R,0.14465881437725928,0.19008784967153397
IGFALS,0.001023049422702638,0.004726060242132403
IGFBP1,0.0,0.0005766180818669931
IGFBP2,0.010755189582404151,0.0496259736764468
IGFBP3,0.0022050717368643485,0.0037235563526628814
IGFBP4,0.008798969342192545,0.018410130198427032
IGFBP5,0.032909565207887986,0.02571142922018805
IGFBP6,0.012715023171265282,0.017370948822880056
IGFBP7,0.10596800500726178,0.3691397124084923
IGFBP7-AS1,0.0015105658188681423,0.00741000109564684
IGFBPL1,0.004536767562577927,0.0055839019726027
IGFL1,0.0,0.0007752208289739937
IGFL1P1,0.0007538855818372638,0.001043752524175521
IGFL2,0.13623743087862825,0.15119270557768613
IGFL2-AS1,0.016147803436945257,0.004573579225777634
IGFL3,0.008958787188961792,0.0014914365379826457
IGFL4,0.0055095047108414215,0.003236056674548811
IGFLR1,0.010801514494959728,0.014982160934412566
IGFN1,0.0,0.0020303090221395217
IGHA1,0.0,0.0
IGHA2,0.0,0.0
IGHD,0.0,0.0005649127801986998
IGHE,0.0,0.0
IGHEP2,0.012441315371003485,0.0
IGHG1,0.0030265488778636676,0.007993983307674975
IGHG2,0.0008949770129498103,0.00626080442239336
IGHG3,0.003666938396368486,0.004955482489233952
IGHG4,0.0,0.00565196033579097
IGHGP,0.08793700395503806,0.16769150271939792
IGHM,0.0,0.000274284802323151
IGHMBP2,0.3995699182181047,0.31409727768652107
IGHV1-17,0.0,0.0
IGHV1-18,0.0,0.0
IGHV1-2,0.0,0.0
IGHV1-24,0.054230998230402755,0.1568701666712804
IGHV1-45,0.0,0.0
IGHV1OR15-6,0.0,0.0
IGHV1OR16-2,0.0,0.0001577159598831747
IGHV2-5,0.0,0.00012864122140914796
IGHV3-11,0.0,0.0
IGHV3-29,0.0,0.00027361444808297793
IGHV3-38,0.0,0.0
IGHV3-42,0.0,0.0
IGHV3-43,0.0,0.0
IGHV3-47,0.0,0.0
IGHV3-48,0.0,0.0
IGHV3-49,0.0,0.0014450989083529427
IGHV3-69-1,0.0,0.0
IGHV3-7,0.0,0.0
IGHV3OR15-7,0.0,0.0
IGHV4-28,0.0,0.0
IGHV4-31,0.0,0.0
IGHV4-34,0.0,0.0
IGHV4-39,0.0032522445586196775,0.0
IGHVII-40-1,0.0,0.0
IGHVII-44-2,0.0,0.002529825560858477
IGHVII-51-2,0.0,0.0
IGHVII-74-1,0.005031329773460608,0.0
IGHVIII-11-1,0.0,0.0
IGIP,0.038155304603506406,0.012579308555074107
IGKC,0.0,0.004666768635234362
IGKV1-12,0.0,0.0005458363781788794
IGKV1-13,0.0,0.002645219570188274
IGKV1-16,0.0,0.0
IGKV1-6,0.0,0.0
IGKV1-8,0.0,0.0002244609913595301
IGKV1D-13,0.0,0.0006859604858104419
IGKV1D-16,0.0,0.0
IGKV1OR2-6,0.0,0.0
IGKV2-4,0.0,0.0
IGKV2OR22-3,0.0,0.0
IGKV2OR22-4,0.0,0.0
IGKV3-11,0.0015506566230240374,0.00035199059395298846
IGKV3-15,0.0,0.0004419202311922158
IGKV3D-11,0.0,0.0
IGKV6-21,0.0014509509600045634,0.0006615859548956365
IGKV6D-21,0.00474204059820826,0.0029320715069989234
IGKV7-3,0.0,0.0
IGLC2,0.004819756318646695,0.00014764807395015612
IGLC5,0.0,0.0
IGLCOR22-2,0.0,0.0
IGLL1,0.36287779398022074,0.21483279694149648
IGLL3P,0.0,0.0005756781259470665
IGLL4P,0.001045193834528321,0.0003497522822715398
IGLL5,0.0,0.0
IGLON5,0.014211520957895808,0.021489267375274537
IGLV1-40,0.0,0.0
IGLV1-41,0.0,0.0
IGLV1-51,0.005810136104975978,0.0036056028002165127
IGLV10-67,0.0,0.0
IGLV11-55,0.0,0.0
IGLV2-5,0.0,0.0
IGLV3-21,0.0008803878441165923,0.004804849501852953
IGLV4-60,0.0,0.0008636543887433974
IGLV4-69,0.0,0.0
IGLV5-37,0.0,0.0
IGLV5-45,0.0,0.00012143293404289491
IGLV5-52,0.00510381745931708,0.0021277850448940916
IGLV6-57,0.0,0.00028287379345149987
IGLV7-35,0.0,0.0
IGLV7-46,0.0,0.0
IGLVIV-64,0.0,0.003340689020669266
IGLVIV-65,0.0,0.0011373815147753682
IGLVIV-66-1,0.0,0.0
IGLVIVOR22-2,0.0,0.002240947455984241
IGSF1,0.0035112891346815696,0.016090545824449607
IGSF10,0.006977496266116374,0.059532201198363124
IGSF11,0.345172020748353,0.2791399089690708
IGSF11-AS1,0.1354089539120752,0.11396916326115439
IGSF21,0.0009592377895541505,0.0038033567173101383
IGSF21-AS1,0.003563461644587571,0.004331047705601582
IGSF22,0.0027639346865884194,0.0038789750491979224
IGSF23,0.003578734121427833,0.0008070418266519405
IGSF3,0.006750622725864112,0.006358647557975869
IGSF5,0.006991558380203863,0.026616858455037265
IGSF6,0.002142100467165622,0.0035585933298635858
IGSF8,0.048830166358980874,0.06357755145385202
IGSF9,0.0,0.00273504867072076
IGSF9B,0.0018629705273413874,0.000403711663314297
IHH,0.0,0.0
IK,2.735459824089779,2.7107885517644017
IKBIP,0.22936750956339846,0.24078983078817548
IKBKB,0.1051213731739271,0.10299010881414561
IKBKE,0.0,0.00021862598437180007
IKBKG,0.0,0.00040617913148640326
IKZF1,0.0018284481786742365,0.0025243260041735156
IKZF2,0.17778446998671377,0.058764357464720814
IKZF3,0.09926905010857426,0.10648583834941734
IKZF4,0.3383183898354591,0.2719748917877823
IKZF5,0.6358692409651969,0.5034772814966031
IL10,0.0,0.0
IL10RA,0.001356961711028698,0.001296287459918169
IL10RB,0.002902345697704256,0.0012689522378216917
IL10RB-AS1,0.0,0.0004652155145663567
IL11,0.0038189375537583973,0.005481052929559815
IL11RA,0.013117647486140175,0.022896470105345672
IL12A,0.0,0.00058730334813022
IL12A-AS1,0.014674014956307038,0.03186723905581566
IL12B,0.0,0.0011767154604295782
IL12RB1,0.0010077597769999655,0.010942886571981872
IL12RB2,0.0038522768057686163,0.001274975816563488
IL13,0.10249058712853179,0.30363599439642835
IL13RA1,0.03722310216685894,0.06322507645589828
IL13RA2,0.5474245938653137,0.7244212713137856
IL15,0.008547218183417958,0.0043679138347144245
IL15RA,0.0011016774361452555,0.0031765659690860047
IL16,0.060727229062481805,0.05730143302543975
IL17B,0.0027435913686385065,0.0032774802801434503
IL17C,0.0,0.0028096583478666097
IL17D,0.011976532115733967,0.02984159024715882
IL17F,0.0,0.0003146293570503116
IL17RA,0.017963605048426146,0.022430801556387416
IL17RB,0.030704880395587532,0.00690046512491351
IL17RC,0.0370781061195634,0.016708003501845918
IL17RD,0.3245976382239822,0.3648240034800311
IL17RE,0.005644685488859221,0.008357551849731089
IL17REL,0.0,0.0
IL18,0.03228120752905571,0.0313695406842876
IL18BP,0.006157790700669153,0.009779077001427484
IL18R1,0.001586713511414555,0.008003758720895203
IL18RAP,0.0,0.0006642919626506175
IL19,0.001115480931026854,0.0
IL1A,0.04068494469352466,0.01123529552408406
IL1B,0.00470135492396136,0.0013211434087689895
IL1R1,0.03820296281570255,0.03297935037188631
IL1R2,0.0,0.0029462479502013516
IL1RAP,0.002128271590980856,0.0018208829381570746
IL1RAPL1,0.0011754260556078957,0.001224869993530004
IL1RAPL2,0.0,0.00287456531084108
IL1RL1,0.002113073415262119,0.004319077748803187
IL1RL2,0.0,0.00010193827884366388
IL1RN,0.01706734597214417,0.008218987968841539
IL2,0.0,0.00127164561789489
IL20,0.0,0.001954327583343057
IL20RA,0.0012027183636561488,0.003296834788798813
IL20RB,0.002738840993946067,0.009871499216976854
IL20RB-AS1,0.0015433064768755156,0.0025392252470368515
IL21,0.010171467103589602,0.003849110394671176
IL21-AS1,0.017447585436405257,0.015569126180706118
IL21R,0.0290679206645102,0.0073741553026228064
IL21R-AS1,0.013665341990680037,0.018820392111872964
IL22,0.0029004441318922895,0.0
IL22RA1,0.0009583504816490147,0.0
IL22RA2,0.0,0.0
IL23A,0.641057508884726,0.7660535914215272
IL23R,0.013392441103143086,0.009567657603805573
IL24,0.0,0.0
IL25,0.0,0.003811622970952488
IL26,0.0,0.002121351569447682
IL27,0.0,0.002398291845557075
IL27RA,0.003620754974672181,0.002894895048690064
IL2RA,0.0,0.0005759399622112749
IL2RB,0.0,0.0005429539208862982
IL2RG,0.006831979983841747,0.0006019628089112529
IL3,0.0007219342796668932,0.0035909820120141596
IL31,0.0006844693613139923,0.0009475262427553186
IL31RA,0.024625899566922117,0.05044478444848547
IL32,0.008568318513782964,0.006631513151587014
IL33,0.018569873164678917,0.008629182886888482
IL34,0.0012983663149573374,0.006849087146411617
IL36B,0.0,0.0
IL36G,0.0,0.00018092727081309162
IL36RN,0.0015466577703702887,0.0005878187255248967
IL37,0.0025072509878842747,0.010603594283287355
IL3RA,0.007383180368998726,0.003211150659729788
IL4,0.0,0.0
IL4I1,0.22228407888181287,0.2234576783709001
IL4R,0.01213776959186775,0.018954129094210414
IL5,1.100789492026037,0.6212118815972876
IL5RA,0.04488070566169945,0.06253167941094336
IL6,0.0,0.0001955275649000377
IL6R,0.004681152920131824,0.007673051091966286
